Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Oct/2021,"1439101                       ",40,"REAM           ",74,RQN2110003548
04/Oct/2021,"1408100                       ",50,"BOX            ",74,RQN2110003548
04/Oct/2021,"1428100                       ",72,"PIECE          ",74,RQN2110003548
04/Oct/2021,"1150100                       ",2000,"SHEET          ",74,RQN2110003548
04/Oct/2021,"1242101                       ",3,"BOX            ",74,RQN2110003548
04/Oct/2021,"1242102                       ",3,"BOX            ",74,RQN2110003548
04/Oct/2021,"1242100                       ",3,"BOX            ",74,RQN2110003548
04/Oct/2021,"1113103                       ",2000,"PIECE          ",74,RQN2110003548
04/Oct/2021,"1467100                       ",40,"PIECE          ",74,RQN2110003548
04/Oct/2021,"1414100                       ",2,"DOZEN          ",74,RQN2110003548
04/Oct/2021,"1459100                       ",3,"PIECE          ",74,RQN2110003548
04/Oct/2021,"1101160                       ",2,"PAD            ",74,RQN2110003548
04/Oct/2021,"1225103                       ",1000,"PIECE          ",74,RQN2110003548
04/Oct/2021,"1106101                       ",20,"BOOKLET        ",74,RQN2110003548
