Date,"Item Code",Quantity,UoM,Division,"Req. No."
07/Sep/2021,"1242102                       ",4,"BOX            ",62,RQN2109002421
07/Sep/2021,"1242100                       ",4,"BOX            ",62,RQN2109002421
07/Sep/2021,"1242100                       ",4,"BOX            ",62,RQN2109002421
07/Sep/2021,"BIO-000001                    ",200,,62,RQN2109002421
07/Sep/2021,"1457100                       ",24,"PIECE          ",62,RQN2109002421
07/Sep/2021,"1432100                       ",12,"PIECE          ",62,RQN2109002421
07/Sep/2021,"1414100                       ",1,"DOZEN          ",62,RQN2109002421
07/Sep/2021,"1443100                       ",1,"DOZEN          ",62,RQN2109002421
07/Sep/2021,"1225103                       ",1000,"PIECE          ",62,RQN2109002421
07/Sep/2021,"1225101                       ",1000,"PIECE          ",62,RQN2109002421
07/Sep/2021,"1225100                       ",500,"PIECE          ",62,RQN2109002421
07/Sep/2021,"1162100                       ",10,"BOOKLET        ",62,RQN2109002421
07/Sep/2021,"1306100                       ",5,"BOOKLET        ",62,RQN2109002421
07/Sep/2021,"1433100                       ",24,"PIECE          ",62,RQN2109002421
