Date,"Item Code",Quantity,UoM,Division,"Req. No."
03/Dec/2021,"1439101                       ",50,"REAM           ",71,RQN2112003954
03/Dec/2021,"1571005                       ",2000,"SHEET          ",71,RQN2112003954
03/Dec/2021,"1428100                       ",144,"PIECE          ",71,RQN2112003954
03/Dec/2021,"1457100                       ",12,"PIECE          ",71,RQN2112003954
03/Dec/2021,"1242102                       ",5,"BOX            ",71,RQN2112003954
03/Dec/2021,"1460100                       ",12,"PIECE          ",71,RQN2112003954
03/Dec/2021,"1407100                       ",5,"BOOKLET        ",71,RQN2112003954
03/Dec/2021,"1407101                       ",12,"BOOKLET        ",71,RQN2112003954
03/Dec/2021,"1571004                       ",1000,"ROLL           ",71,RQN2112003954
03/Dec/2021,"1467100                       ",40,"PIECE          ",71,RQN2112003954
03/Dec/2021,"1459100                       ",3,"PIECE          ",71,RQN2112003954
03/Dec/2021,"1225103                       ",1500,"PIECE          ",71,RQN2112003954
03/Dec/2021,"1225101                       ",1500,"PIECE          ",71,RQN2112003954
03/Dec/2021,"1225102                       ",1500,"PIECE          ",71,RQN2112003954
