Date,"Item Code",Quantity,UoM,Division,"Req. No."
30/Nov/2021,"1443100                       ",1,"DOZEN          ",60,RQN2111003871
30/Nov/2021,"1439101                       ",100,"REAM           ",60,RQN2111003871
30/Nov/2021,"1414100                       ",1,"DOZEN          ",60,RQN2111003871
30/Nov/2021,"1152106                       ",5,"BOOKLET        ",60,RQN2111003871
30/Nov/2021,"1306100                       ",12,"BOOKLET        ",60,RQN2111003871
30/Nov/2021,"1433100                       ",12,"PIECE          ",60,RQN2111003871
30/Nov/2021,"1460100                       ",12,"PIECE          ",60,RQN2111003871
30/Nov/2021,"1113103                       ",1000,"PIECE          ",60,RQN2111003871
30/Nov/2021,"1414100                       ",1,"DOZEN          ",60,RQN2111003871
30/Nov/2021,"1459100                       ",3,"PIECE          ",60,RQN2111003871
30/Nov/2021,"1467100                       ",24,"PIECE          ",60,RQN2111003871
30/Nov/2021,"1455100                       ",8,"BUNDLE         ",60,RQN2111003871
30/Nov/2021,"1101159                       ",5000,"PAD            ",60,RQN2111003871
30/Nov/2021,"1101160                       ",5000,"PAD            ",60,RQN2111003871
30/Nov/2021,"1571004                       ",12,"ROLL           ",60,RQN2111003871
30/Nov/2021,"1034100                       ",100,"PIECE          ",60,RQN2111003871
30/Nov/2021,"1457100                       ",24,"PIECE          ",60,RQN2111003871
30/Nov/2021,"1242100                       ",5,"BOX            ",60,RQN2111003871
30/Nov/2021,"1242102                       ",5,"BOX            ",60,RQN2111003871
30/Nov/2021,"1443100                       ",1,"DOZEN          ",60,RQN2111003871
30/Nov/2021,"1426100                       ",12,"PIECE          ",60,RQN2111003871
30/Nov/2021,"BIO-000001                    ",70,rolls,60,RQN2111003871
30/Nov/2021,"1101123                       ",36,"BOOKLET        ",60,RQN2111003871
30/Nov/2021,"1101125                       ",36,"BOOKLET        ",60,RQN2111003871
30/Nov/2021,"1106101                       ",40,"BOOKLET        ",60,RQN2111003871
30/Nov/2021,"1225103                       ",1500,"PIECE          ",60,RQN2111003871
30/Nov/2021,"1166100                       ",2000,"SHEET          ",60,RQN2111003871
30/Nov/2021,"1407100                       ",5,"BOOKLET        ",60,RQN2111003871
30/Nov/2021,"1428100                       ",144,"PIECE          ",60,RQN2111003871
30/Nov/2021,"1408100                       ",50,"BOX            ",60,RQN2111003871
30/Nov/2021,"1146100                       ",24,"PIECE          ",60,RQN2111003871
