Date,"Item Code",Quantity,UoM,Division,"Req. No."
23/Aug/2021,"1139100                       ",30,17000,57,RQN2108002285
23/Aug/2021,"1101151                       ",2000,"SHEET          ",57,RQN2108002285
23/Aug/2021,"1152101                       ",2,"BOOKLET        ",57,RQN2108002285
23/Aug/2021,"1034100                       ",50,"BOOKLET        ",57,RQN2108002285
23/Aug/2021,"1049100                       ",50,"PIECE          ",57,RQN2108002285
23/Aug/2021,"1242100                       ",8,"EACH           ",57,RQN2108002285
23/Aug/2021,"1242102                       ",6,"BOX            ",57,RQN2108002285
23/Aug/2021,"1460100                       ",1,"DOZEN          ",57,RQN2108002285
23/Aug/2021,"1455100                       ",4,"BUNDLE         ",57,RQN2108002285
23/Aug/2021,"1225102                       ",500,"PIECE          ",57,RQN2108002285
