Date,"Item Code",Quantity,UoM,Division,"Req. No."
16/Aug/2021,"1571010                       ",150,"PIECE          ",45,RQN2108002249
16/Aug/2021,"1571014                       ",200,"PIECE          ",45,RQN2108002249
16/Aug/2021,"1034102                       ",20,"PIECE          ",45,RQN2108002249
16/Aug/2021,"1162100                       ",20,"BOOKLET        ",45,RQN2108002249
16/Aug/2021,"1101123                       ",50,"BOOKLET        ",45,RQN2108002249
16/Aug/2021,"1459100                       ",5,"PIECE          ",45,RQN2108002249
16/Aug/2021,"1460100                       ",10,"PIECE          ",45,RQN2108002249
16/Aug/2021,"1225103                       ",500,"PIECE          ",45,RQN2108002249
16/Aug/2021,"1225100                       ",250,"PIECE          ",45,RQN2108002249
16/Aug/2021,"1408100                       ",50,"BOX            ",45,RQN2108002249
