Date,"Item Code",Quantity,UoM,Division,"Req. No."
02/Sep/2021,"1162100                       ",40,"BOOKLET        ",24,RQN2109002359
02/Sep/2021,"1101123                       ",60,"BOOKLET        ",24,RQN2109002359
02/Sep/2021,"BIO-000001                    ",140,"BOX            ",24,RQN2109002359
02/Sep/2021,"1034100                       ",100,"PIECE          ",24,RQN2109002359
02/Sep/2021,"1101151                       ",1000,"SHEET          ",24,RQN2109002359
02/Sep/2021,"1106101                       ",60,"BOOKLET        ",24,RQN2109002359
02/Sep/2021,"1225100                       ",500,"PIECE          ",24,RQN2109002359
02/Sep/2021,"1225103                       ",1000,"PIECE          ",24,RQN2109002359
02/Sep/2021,"1225101                       ",500,"PIECE          ",24,RQN2109002359
02/Sep/2021,"1455100                       ",5,"BUNDLE         ",24,RQN2109002359
02/Sep/2021,"1426100                       ",20,"PIECE          ",24,RQN2109002359
02/Sep/2021,"1510101                       ",20,"PIECE          ",24,RQN2109002359
