Date,"Item Code",Quantity,UoM,Division,"Req. No."
29/Nov/2021,"1150100                       ",5000,"SHEET          ",44,RQN2111003835
29/Nov/2021,"1408100                       ",144,"BOX            ",44,RQN2111003835
29/Nov/2021,"1101117                       ",4000,"SHEET          ",44,RQN2111003835
29/Nov/2021,"1225100                       ",250,"PIECE          ",44,RQN2111003835
29/Nov/2021,"1225103                       ",250,"PIECE          ",44,RQN2111003835
29/Nov/2021,"1225101                       ",250,"PIECE          ",44,RQN2111003835
29/Nov/2021,"1467100                       ",40,"PIECE          ",44,RQN2111003835
29/Nov/2021,"1407100                       ",4,"BOOKLET        ",44,RQN2111003835
29/Nov/2021,"1457100                       ",12,"PIECE          ",44,RQN2111003835
29/Nov/2021,"1571025                       ",60,"LITRES         ",44,RQN2111003835
29/Nov/2021,"1455100                       ",10,"BUNDLE         ",44,RQN2111003835
29/Nov/2021,"1101151                       ",500,"SHEET          ",44,RQN2111003835
29/Nov/2021,"1428100                       ",144,"PIECE          ",44,RQN2111003835
29/Nov/2021,"1119100                       ",12,"PAD            ",44,RQN2111003835
29/Nov/2021,"1106101                       ",10,"BOOKLET        ",44,RQN2111003835
29/Nov/2021,"1439101                       ",50,"REAM           ",44,RQN2111003835
29/Nov/2021,"BIO-000001                    ",70,"BOX            ",44,RQN2111003835
29/Nov/2021,"1034100                       ",50,"PIECE          ",44,RQN2111003835
29/Nov/2021,"1510101                       ",10,"PIECE          ",44,RQN2111003835
29/Nov/2021,"1242100                       ",50,"BOX            ",44,RQN2111003835
29/Nov/2021,"1242101                       ",50,"BOX            ",44,RQN2111003835
29/Nov/2021,"1242102                       ",50,"BOX            ",44,RQN2111003835
