Date,"Item Code",Quantity,UoM,Division,"Req. No."
25/Oct/2021,"1439101                       ",30,"REAM           ",57,RQN2110003705
25/Oct/2021,"1457100                       ",12,"PIECE          ",57,RQN2110003705
25/Oct/2021,"1455100                       ",5,"BUNDLE         ",57,RQN2110003705
25/Oct/2021,"1101123                       ",30,"BOOKLET        ",57,RQN2110003705
25/Oct/2021,"1101124                       ",30,"BOOKLET        ",57,RQN2110003705
25/Oct/2021,"1162100                       ",30,"BOOKLET        ",57,RQN2110003705
25/Oct/2021,"1101125                       ",30,"BOOKLET        ",57,RQN2110003705
25/Oct/2021,"1443100                       ",24,"DOZEN          ",57,RQN2110003705
25/Oct/2021,"1225103                       ",1000,"PIECE          ",57,RQN2110003705
25/Oct/2021,"1408100                       ",50,"BOX            ",57,RQN2110003705
25/Oct/2021,"1428100                       ",144,"PIECE          ",57,RQN2110003705
25/Oct/2021,"1460100                       ",12,"PIECE          ",57,RQN2110003705
25/Oct/2021,"1467100                       ",24,"PIECE          ",57,RQN2110003705
