Date,"Item Code",Quantity,UoM,Division,"Req. No."
21/Dec/2021,"1457100                       ",100,"PIECE          ",42,RQN2112004064
21/Dec/2021,"1455100                       ",10,"BUNDLE         ",42,RQN2112004064
21/Dec/2021,"1166100                       ",5000,"SHEET          ",42,RQN2112004064
21/Dec/2021,"1571005                       ",2000,"SHEET          ",42,RQN2112004064
21/Dec/2021,"1407100                       ",20,"BOOKLET        ",42,RQN2112004064
21/Dec/2021,"1150100                       ",10000,"SHEET          ",42,RQN2112004064
21/Dec/2021,"1242102                       ",5,"BOX            ",42,RQN2112004064
21/Dec/2021,"1242104                       ",5,"BOX            ",42,RQN2112004064
21/Dec/2021,"1242101                       ",5,"BOX            ",42,RQN2112004064
21/Dec/2021,"1225103                       ",500,"PIECE          ",42,RQN2112004064
21/Dec/2021,"1225101                       ",500,"PIECE          ",42,RQN2112004064
21/Dec/2021,"1225102                       ",500,"PIECE          ",42,RQN2112004064
21/Dec/2021,"1432100                       ",12,"PIECE          ",42,RQN2112004064
21/Dec/2021,"1467100                       ",40,"PIECE          ",42,RQN2112004064
21/Dec/2021,"1510101                       ",20,"PIECE          ",42,RQN2112004064
21/Dec/2021,"1443100                       ",2,"DOZEN          ",42,RQN2112004064
21/Dec/2021,"1225100                       ",500,"PIECE          ",42,RQN2112004064
21/Dec/2021,"1439101                       ",40,"REAM           ",42,RQN2112004064
21/Dec/2021,"1426100                       ",20,"PIECE          ",42,RQN2112004064
21/Dec/2021,"1101159                       ",10,"PAD            ",42,RQN2112004064
21/Dec/2021,"1459100                       ",5,"PIECE          ",42,RQN2112004064
