Date,"Item Code",Quantity,UoM,Division,"Req. No."
13/Dec/2021,"1439101                       ",50,"REAM           ",51,RQN2112004026
13/Dec/2021,"1426100                       ",30,"PIECE          ",51,RQN2112004026
13/Dec/2021,"1242102                       ",5,"BOX            ",51,RQN2112004026
13/Dec/2021,"1242100                       ",5,"BOX            ",51,RQN2112004026
13/Dec/2021,"1428100                       ",144,"PIECE          ",51,RQN2112004026
13/Dec/2021,"1408100                       ",2,"BOX            ",51,RQN2112004026
13/Dec/2021,"1455100                       ",10,"BUNDLE         ",51,RQN2112004026
13/Dec/2021,"BIO-000001                    ",200,"PIECE          ",51,RQN2112004026
13/Dec/2021,"1225103                       ",500,"PIECE          ",51,RQN2112004026
13/Dec/2021,"1113103                       ",1000,"PIECE          ",51,RQN2112004026
13/Dec/2021,"1003101                       ",2,"PIECE          ",51,RQN2112004026
13/Dec/2021,"1146100                       ",10,"PIECE          ",51,RQN2112004026
13/Dec/2021,"1106101                       ",40,"BOOKLET        ",51,RQN2112004026
13/Dec/2021,"1150100                       ",2000,"SHEET          ",51,RQN2112004026
13/Dec/2021,"1150101                       ",40,"BOOKLET        ",51,RQN2112004026
13/Dec/2021,"1467100                       ",32,"PIECE          ",51,RQN2112004026
