Date,"Item Code",Quantity,UoM,Division,"Req. No."
17/Aug/2021,"1152101                       ",2,"BOOKLET        ",38,RQN2108002259
17/Aug/2021,"1407100                       ",10,"BOOKLET        ",38,RQN2108002259
17/Aug/2021,"1242102                       ",5,"BOX            ",38,RQN2108002259
17/Aug/2021,"1242101                       ",5,"BOX            ",38,RQN2108002259
17/Aug/2021,"1242100                       ",5,"BOX            ",38,RQN2108002259
17/Aug/2021,"1166100                       ",10000,"SHEET          ",38,RQN2108002259
17/Aug/2021,"1467100                       ",40,"PIECE          ",38,RQN2108002259
17/Aug/2021,"1457100                       ",10,"PIECE          ",38,RQN2108002259
17/Aug/2021,"1225103                       ",500,"PIECE          ",38,RQN2108002259
17/Aug/2021,"1225100                       ",500,"PIECE          ",38,RQN2108002259
17/Aug/2021,"1225101                       ",500,"PIECE          ",38,RQN2108002259
17/Aug/2021,"1306100                       ",10,"BOOKLET        ",38,RQN2108002259
17/Aug/2021,"1034100                       ",1,"PIECE          ",38,RQN2108002259
