Date,"Item Code",Quantity,UoM,Division,"Req. No."
26/Nov/2021,"1439101                       ",25,"REAM           ",825,RQN2111003887
26/Nov/2021,"1242101                       ",2,"BOX            ",825,RQN2111003887
26/Nov/2021,"1242102                       ",2,"BOX            ",825,RQN2111003887
26/Nov/2021,"1455100                       ",6,"BUNDLE         ",825,RQN2111003887
26/Nov/2021,"1467100                       ",24,"PIECE          ",825,RQN2111003887
26/Nov/2021,"1034100                       ",800,"PIECE          ",825,RQN2111003887
26/Nov/2021,"1034101                       ",100,"PIECE          ",825,RQN2111003887
26/Nov/2021,"1408100                       ",2,"BOX            ",825,RQN2111003887
26/Nov/2021,"1003102                       ",5,"PIECE          ",825,RQN2111003887
26/Nov/2021,"1443100                       ",2,"DOZEN          ",825,RQN2111003887
