Date,"Item Code",Quantity,UoM,Division,"Req. No."
01/Feb/2022,"1428100                       ",200,"PIECE          ",74,RQN2202004360
01/Feb/2022,"1242102                       ",5,"BOX            ",74,RQN2202004360
01/Feb/2022,"1225100                       ",500,"PIECE          ",74,RQN2202004360
01/Feb/2022,"1225103                       ",1000,"PIECE          ",74,RQN2202004360
01/Feb/2022,"1457100                       ",30,"PIECE          ",74,RQN2202004360
01/Feb/2022,"1455100                       ",10,"BUNDLE         ",74,RQN2202004360
01/Feb/2022,"1460100                       ",10,"PIECE          ",74,RQN2202004360
01/Feb/2022,"1439101                       ",30,"REAM           ",74,RQN2202004360
01/Feb/2022,"1510101                       ",10,"PIECE          ",74,RQN2202004360
01/Feb/2022,"1152101                       ",2,"BOOKLET        ",74,RQN2202004360
01/Feb/2022,"1113103                       ",500,"PIECE          ",74,RQN2202004360
