Date,"Item Code",Quantity,UoM,Division,"Req. No."
29/Oct/2021,"1439101                       ",30,"REAM           ",805,RQN2110003728
29/Oct/2021,"1408100                       ",2,"BOX            ",805,RQN2110003728
29/Oct/2021,"1428100                       ",200,"PIECE          ",805,RQN2110003728
29/Oct/2021,"1418100                       ",4,"BOX            ",805,RQN2110003728
29/Oct/2021,"1225100                       ",1000,"PIECE          ",805,RQN2110003728
29/Oct/2021,"1225103                       ",2000,"PIECE          ",805,RQN2110003728
29/Oct/2021,"1225101                       ",2000,"PIECE          ",805,RQN2110003728
29/Oct/2021,"1225102                       ",2000,"PIECE          ",805,RQN2110003728
29/Oct/2021,"1239100                       ",5,"PAD            ",805,RQN2110003728
29/Oct/2021,"1457100                       ",48,"PIECE          ",805,RQN2110003728
29/Oct/2021,"1432100                       ",48,"PIECE          ",805,RQN2110003728
29/Oct/2021,"1242101                       ",3,"BOX            ",805,RQN2110003728
29/Oct/2021,"1467100                       ",48,"PIECE          ",805,RQN2110003728
29/Oct/2021,"1421100                       ",3,"PIECE          ",805,RQN2110003728
29/Oct/2021,"1460100                       ",24,"PIECE          ",805,RQN2110003728
29/Oct/2021,"1459100                       ",2,"PIECE          ",805,RQN2110003728
29/Oct/2021,"1447100                       ",2,"PIECE          ",805,RQN2110003728
