Date,"Item Code",Quantity,UoM,Division,"Req. No."
15/Jan/2022,"1034100                       ",50,"PIECE          ",93,RQN2201004224
15/Jan/2022,"1101148                       ",500,"SHEET          ",93,RQN2201004224
15/Jan/2022,"1428100                       ",144,"PIECE          ",93,RQN2201004224
15/Jan/2022,"1242102                       ",5,"BOX            ",93,RQN2201004224
15/Jan/2022,"1225103                       ",500,"PIECE          ",93,RQN2201004224
15/Jan/2022,"1225101                       ",500,"PIECE          ",93,RQN2201004224
15/Jan/2022,"1225100                       ",250,"PIECE          ",93,RQN2201004224
15/Jan/2022,"1152104                       ",3,"BOOKLET        ",93,RQN2201004224
15/Jan/2022,"1455100                       ",5,"BUNDLE         ",93,RQN2201004224
15/Jan/2022,"1166100                       ",2,"SHEET          ",93,RQN2201004224
15/Jan/2022,"1456100                       ",12,"PIECE          ",93,RQN2201004224
15/Jan/2022,"1414100                       ",1,"DOZEN          ",93,RQN2201004224
15/Jan/2022,"1162100                       ",20,"BOOKLET        ",93,RQN2201004224
15/Jan/2022,"1101125                       ",10,"BOOKLET        ",93,RQN2201004224
15/Jan/2022,"1113103                       ",2000,"PIECE          ",93,RQN2201004224
