Date,"Item Code",Quantity,UoM,Division,"Req. No."
08/Jan/2022,"1439101                       ",50,"REAM           ",66,RQN2201004179
08/Jan/2022,"1166100                       ",5000,"SHEET          ",66,RQN2201004179
08/Jan/2022,"1428100                       ",4,"PIECE          ",66,RQN2201004179
08/Jan/2022,"1242100                       ",2,"BOX            ",66,RQN2201004179
08/Jan/2022,"1407100                       ",3,"BOOKLET        ",66,RQN2201004179
08/Jan/2022,"1467100                       ",60,"PIECE          ",66,RQN2201004179
08/Jan/2022,"1455100                       ",10,"BUNDLE         ",66,RQN2201004179
08/Jan/2022,"1101151                       ",1000,"SHEET          ",66,RQN2201004179
08/Jan/2022,"1407101                       ",5,"BOOKLET        ",66,RQN2201004179
08/Jan/2022,"1150101                       ",2000,"BOOKLET        ",66,RQN2201004179
08/Jan/2022,"1150100                       ",3000,"SHEET          ",66,RQN2201004179
08/Jan/2022,"1101159                       ",1000,"PAD            ",66,RQN2201004179
08/Jan/2022,"1101160                       ",1000,"PAD            ",66,RQN2201004179
08/Jan/2022,"1113103                       ",2000,"PIECE          ",66,RQN2201004179
08/Jan/2022,"BIO-000001                    ",100,"PIECE          ",66,RQN2201004179
08/Jan/2022,"1034100                       ",50,"PIECE          ",66,RQN2201004179
08/Jan/2022,"1457100                       ",48,"PIECE          ",66,RQN2201004179
08/Jan/2022,"1460100                       ",24,"PIECE          ",66,RQN2201004179
08/Jan/2022,"1101138                       ",500,"SHEET          ",66,RQN2201004179
08/Jan/2022,"1225101                       ",500,"PIECE          ",66,RQN2201004179
08/Jan/2022,"1225103                       ",1000,"PIECE          ",66,RQN2201004179
08/Jan/2022,"1225102                       ",1000,"PIECE          ",66,RQN2201004179
08/Jan/2022,"1408100                       ",50,"BOX            ",66,RQN2201004179
08/Jan/2022,"1428100                       ",216,"PIECE          ",66,RQN2201004179
08/Jan/2022,"1540101                       ",2,"PIECE          ",66,RQN2201004179
08/Jan/2022,"1101124                       ",50,"BOOKLET        ",66,RQN2201004179
08/Jan/2022,"1101123                       ",50,"BOOKLET        ",66,RQN2201004179
08/Jan/2022,"1443100                       ",50,"DOZEN          ",66,RQN2201004179
08/Jan/2022,"1414100                       ",10,"DOZEN          ",66,RQN2201004179
08/Jan/2022,"1433100                       ",10,"PIECE          ",66,RQN2201004179
08/Jan/2022,"1433101                       ",10,"PIECE          ",66,RQN2201004179
08/Jan/2022,"1101125                       ",20,"BOOKLET        ",66,RQN2201004179
08/Jan/2022,"1106101                       ",200,"BOOKLET        ",66,RQN2201004179
08/Jan/2022,"1225100                       ",500,"PIECE          ",66,RQN2201004179
