Date,"Item Code",Quantity,UoM,Division,"Req. No."
01/Oct/2021,"1101117                       ",5000,"SHEET          ",89,RQN2110002538
01/Oct/2021,"1455100                       ",7,"BUNDLE         ",89,RQN2110002538
01/Oct/2021,"1439101                       ",50,"REAM           ",89,RQN2110002538
01/Oct/2021,"1242102                       ",4,"BOX            ",89,RQN2110002538
01/Oct/2021,"1101123                       ",50,"BOOKLET        ",89,RQN2110002538
01/Oct/2021,"1225103                       ",500,"PIECE          ",89,RQN2110002538
01/Oct/2021,"1150100                       ",10000,"SHEET          ",89,RQN2110002538
01/Oct/2021,"1113103                       ",3000,"PIECE          ",89,RQN2110002538
01/Oct/2021,"1467100                       ",40,"PIECE          ",89,RQN2110002538
01/Oct/2021,"1106101                       ",40,"BOOKLET        ",89,RQN2110002538
01/Oct/2021,"1433100                       ",10,"PIECE          ",89,RQN2110002538
01/Oct/2021,"1571014                       ",500,"PIECE          ",89,RQN2110002538
01/Oct/2021,"1101151                       ",2000,"SHEET          ",89,RQN2110002538
01/Oct/2021,"1537100                       ",2,"PIECE          ",89,RQN2110002538
01/Oct/2021,"1150101                       ",10000,"BOOKLET        ",89,RQN2110002538
01/Oct/2021,"1459100                       ",3,"PIECE          ",89,RQN2110002538
