Date,"Item Code",Quantity,UoM,Division,"Req. No."
25/Jan/2022,"1428100                       ",864,"PIECE          ",807,RQN2201004281
25/Jan/2022,"1571010                       ",50,"PIECE          ",807,RQN2201004281
25/Jan/2022,"1242102                       ",4,"BOX            ",807,RQN2201004281
25/Jan/2022,"1242101                       ",2,"BOX            ",807,RQN2201004281
25/Jan/2022,"1225103                       ",1000,"PIECE          ",807,RQN2201004281
25/Jan/2022,"1407100                       ",10,"BOOKLET        ",807,RQN2201004281
25/Jan/2022,"1540101                       ",6,"PIECE          ",807,RQN2201004281
25/Jan/2022,"1423100                       ",80,"PIECE          ",807,RQN2201004281
25/Jan/2022,"1457100                       ",48,"PIECE          ",807,RQN2201004281
25/Jan/2022,"1443100                       ",24,"DOZEN          ",807,RQN2201004281
25/Jan/2022,"1432100                       ",36,"PIECE          ",807,RQN2201004281
25/Jan/2022,"1467100                       ",40,"PIECE          ",807,RQN2201004281
25/Jan/2022,"1242104                       ",2,"BOX            ",807,RQN2201004281
