Date,"Item Code",Quantity,UoM,Division,"Req. No."
29/Nov/2021,"1439101                       ",60,"REAM           ",82,RQN2111003907
29/Nov/2021,"1101123                       ",30,"BOOKLET        ",82,RQN2111003907
29/Nov/2021,"1101124                       ",30,"BOOKLET        ",82,RQN2111003907
29/Nov/2021,"1106101                       ",30,"BOOKLET        ",82,RQN2111003907
29/Nov/2021,"1225100                       ",500,"PIECE          ",82,RQN2111003907
29/Nov/2021,"1225101                       ",500,"PIECE          ",82,RQN2111003907
29/Nov/2021,"1225103                       ",1000,"PIECE          ",82,RQN2111003907
29/Nov/2021,"1426100                       ",10,"PIECE          ",82,RQN2111003907
29/Nov/2021,"1306100                       ",10,"BOOKLET        ",82,RQN2111003907
29/Nov/2021,"1113103                       ",1000,"PIECE          ",82,RQN2111003907
29/Nov/2021,"1457100                       ",12,"PIECE          ",82,RQN2111003907
29/Nov/2021,"1408100                       ",50,"BOX            ",82,RQN2111003907
29/Nov/2021,"1150101                       ",3000,"BOOKLET        ",82,RQN2111003907
29/Nov/2021,"1455100                       ",5,"BUNDLE         ",82,RQN2111003907
29/Nov/2021,"1101159                       ",3000,"PAD            ",82,RQN2111003907
29/Nov/2021,"1166100                       ",500,"SHEET          ",82,RQN2111003907
29/Nov/2021,"1467100                       ",20,"PIECE          ",82,RQN2111003907
