Date,"Item Code",Quantity,UoM,Division,"Req. No."
06/Dec/2021,"1455100                       ",6,"BUNDLE         ",69,RQN2112003993
06/Dec/2021,"1242100                       ",3,"BOX            ",69,RQN2112003993
06/Dec/2021,"1242102                       ",3,"BOX            ",69,RQN2112003993
06/Dec/2021,"BIO-000001                    ",70,PIECE,69,RQN2112003993
06/Dec/2021,"1152101                       ",3,"BOOKLET        ",69,RQN2112003993
06/Dec/2021,"1049101                       ",20,"PIECE          ",69,RQN2112003993
06/Dec/2021,"1408100                       ",1,"BOX            ",69,RQN2112003993
06/Dec/2021,"1428100                       ",50,"PIECE          ",69,RQN2112003993
06/Dec/2021,"1439101                       ",50,"REAM           ",69,RQN2112003993
06/Dec/2021,"1225100                       ",250,"PIECE          ",69,RQN2112003993
06/Dec/2021,"1225101                       ",500,"PIECE          ",69,RQN2112003993
06/Dec/2021,"1225103                       ",500,"PIECE          ",69,RQN2112003993
06/Dec/2021,"1225102                       ",500,"PIECE          ",69,RQN2112003993
06/Dec/2021,"1457100                       ",15,"PIECE          ",69,RQN2112003993
06/Dec/2021,"1414100                       ",12,"DOZEN          ",69,RQN2112003993
06/Dec/2021,"1407100                       ",20,"BOOKLET        ",69,RQN2112003993
06/Dec/2021,"1459100                       ",3,"PIECE          ",69,RQN2112003993
06/Dec/2021,"1447100                       ",3,"PIECE          ",69,RQN2112003993
06/Dec/2021,"1034101                       ",20,"PIECE          ",69,RQN2112003993
06/Dec/2021,"1407101                       ",10,"BOOKLET        ",69,RQN2112003993
06/Dec/2021,"1101151                       ",100,"SHEET          ",69,RQN2112003993
