Date,"Item Code",Quantity,UoM,Division,"Req. No."
09/Dec/2021,"1049103                       ",20,"PIECE          ",50,RQN2112004013
09/Dec/2021,"1034102                       ",140,"PIECE          ",50,RQN2112004013
09/Dec/2021,"BIO-000001                    ",140,"PIECE          ",50,RQN2112004013
09/Dec/2021,"1439101                       ",70,"REAM           ",50,RQN2112004013
09/Dec/2021,"1455100                       ",20,"BUNDLE         ",50,RQN2112004013
09/Dec/2021,"1162100                       ",100,"BOOKLET        ",50,RQN2112004013
09/Dec/2021,"1101123                       ",100,"BOOKLET        ",50,RQN2112004013
09/Dec/2021,"1426100                       ",20,"PIECE          ",50,RQN2112004013
09/Dec/2021,"1407100                       ",10,"BOOKLET        ",50,RQN2112004013
09/Dec/2021,"1166100                       ",4000,"SHEET          ",50,RQN2112004013
09/Dec/2021,"1457100                       ",24,"PIECE          ",50,RQN2112004013
09/Dec/2021,"1119100                       ",20,"PAD            ",50,RQN2112004013
09/Dec/2021,"1433100                       ",10,"PIECE          ",50,RQN2112004013
