Date,"Item Code",Quantity,UoM,Division,"Req. No."
28/Oct/2021,"1139100                       ",30,"SHEET          ",56,RQN2110003723
28/Oct/2021,"BIO-000001                    ",70,PIECE,56,RQN2110003723
28/Oct/2021,"1101151                       ",3000,"SHEET          ",56,RQN2110003723
28/Oct/2021,"1146100                       ",10,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1034102                       ",30,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1225103                       ",1000,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1225101                       ",1000,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1225100                       ",250,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1242102                       ",5,"BOX            ",56,RQN2110003723
28/Oct/2021,"1242104                       ",3,"BOX            ",56,RQN2110003723
28/Oct/2021,"1242101                       ",3,"BOX            ",56,RQN2110003723
28/Oct/2021,"1443100                       ",12,"DOZEN          ",56,RQN2110003723
28/Oct/2021,"1467100                       ",40,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1459100                       ",5,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1460100                       ",24,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1457100                       ",12,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1447100                       ",3,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1455100                       ",4,"BUNDLE         ",56,RQN2110003723
28/Oct/2021,"1428100                       ",144,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1113103                       ",1000,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1101138                       ",1,"SHEET          ",56,RQN2110003723
28/Oct/2021,"1571010                       ",100,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1433100                       ",10,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1306100                       ",3,"BOOKLET        ",56,RQN2110003723
28/Oct/2021,"1408100                       ",50,"BOX            ",56,RQN2110003723
28/Oct/2021,"1034100                       ",30,"PIECE          ",56,RQN2110003723
28/Oct/2021,"1106100                       ",20,"BOOKLET        ",56,RQN2110003723
