Date,"Item Code",Quantity,UoM,Division,"Req. No."
30/Aug/2021,"1002102                       ",1,"EACH           ",27,RQN2108002323
30/Aug/2021,"1146100                       ",20,"PIECE          ",27,RQN2108002323
30/Aug/2021,"1439101                       ",60,"REAM           ",27,RQN2108002323
30/Aug/2021,"1408100                       ",50,"BOX            ",27,RQN2108002323
30/Aug/2021,"1150100                       ",4000,"SHEET          ",27,RQN2108002323
30/Aug/2021,"BIO-000001                    ",70,,27,RQN2108002323
30/Aug/2021,"1034100                       ",50,"PIECE          ",27,RQN2108002323
30/Aug/2021,"1242100                       ",2,"BOX            ",27,RQN2108002323
30/Aug/2021,"1242101                       ",2,"BOX            ",27,RQN2108002323
30/Aug/2021,"1242102                       ",2,"BOX            ",27,RQN2108002323
30/Aug/2021,"1225103                       ",500,"PIECE          ",27,RQN2108002323
30/Aug/2021,"1455100                       ",5,"BUNDLE         ",27,RQN2108002323
30/Aug/2021,"1433101                       ",5,"PIECE          ",27,RQN2108002323
30/Aug/2021,"1433100                       ",5,"PIECE          ",27,RQN2108002323
30/Aug/2021,"1457100                       ",12,"PIECE          ",27,RQN2108002323
30/Aug/2021,"1407100                       ",5,"BOOKLET        ",27,RQN2108002323
30/Aug/2021,"1152101                       ",1,"BOOKLET        ",27,RQN2108002323
30/Aug/2021,"1101160                       ",5,"PAD            ",27,RQN2108002323
30/Aug/2021,"1113103                       ",1000,"PIECE          ",27,RQN2108002323
30/Aug/2021,"1166100                       ",1,"SHEET          ",27,RQN2108002323
30/Aug/2021,"1428100                       ",72,"PIECE          ",27,RQN2108002323
30/Aug/2021,"1443100                       ",12,"DOZEN          ",27,RQN2108002323
30/Aug/2021,"1467100                       ",24,"PIECE          ",27,RQN2108002323
30/Aug/2021,"1101120                       ",500,"SHEET          ",27,RQN2108002323
