Date,"Item Code",Quantity,UoM,Division,"Req. No."
02/Nov/2021,"1439101                       ",60,"REAM           ",10,RQN2111003769
02/Nov/2021,"1428100                       ",288,"PIECE          ",10,RQN2111003769
02/Nov/2021,"1443100                       ",24,"DOZEN          ",10,RQN2111003769
02/Nov/2021,"1432100                       ",24,"PIECE          ",10,RQN2111003769
02/Nov/2021,"1242100                       ",2,"BOX            ",10,RQN2111003769
02/Nov/2021,"1242102                       ",2,"BOX            ",10,RQN2111003769
02/Nov/2021,"1162100                       ",20,"BOOKLET        ",10,RQN2111003769
02/Nov/2021,"1101125                       ",20,"BOOKLET        ",10,RQN2111003769
02/Nov/2021,"1101124                       ",10,"BOOKLET        ",10,RQN2111003769
02/Nov/2021,"1101123                       ",20,"BOOKLET        ",10,RQN2111003769
02/Nov/2021,"BIO-000001                    ",70,PIECE,10,RQN2111003769
02/Nov/2021,"1455100                       ",5,"BUNDLE         ",10,RQN2111003769
02/Nov/2021,"1106101                       ",20,"BOOKLET        ",10,RQN2111003769
02/Nov/2021,"1457100                       ",24,"PIECE          ",10,RQN2111003769
02/Nov/2021,"1113103                       ",1000,"PIECE          ",10,RQN2111003769
02/Nov/2021,"1225103                       ",2000,"PIECE          ",10,RQN2111003769
02/Nov/2021,"1467100                       ",48,"PIECE          ",10,RQN2111003769
02/Nov/2021,"1049101                       ",15,"PIECE          ",10,RQN2111003769
02/Nov/2021,"1459101                       ",1,"PIECE          ",10,RQN2111003769
02/Nov/2021,"1101148                       ",1000,"SHEET          ",10,RQN2111003769
02/Nov/2021,"1152104                       ",20,"BOOKLET        ",10,RQN2111003769
02/Nov/2021,"1571014                       ",500,"PIECE          ",10,RQN2111003769
02/Nov/2021,"1225101                       ",1000,"PIECE          ",10,RQN2111003769
02/Nov/2021,"1225100                       ",100,"PIECE          ",10,RQN2111003769
