Date,"Item Code",Quantity,UoM,Division,"Req. No."
02/Nov/2021,"1439101                       ",50,"REAM           ",71,RQN2111003775
02/Nov/2021,"1447100                       ",5,"PIECE          ",71,RQN2111003775
02/Nov/2021,"1459100                       ",5,"PIECE          ",71,RQN2111003775
02/Nov/2021,"1242102                       ",5,"BOX            ",71,RQN2111003775
02/Nov/2021,"1443100                       ",12,"DOZEN          ",71,RQN2111003775
02/Nov/2021,"1428100                       ",144,"PIECE          ",71,RQN2111003775
02/Nov/2021,"1225103                       ",1500,"PIECE          ",71,RQN2111003775
02/Nov/2021,"1457100                       ",12,"PIECE          ",71,RQN2111003775
02/Nov/2021,"1034101                       ",50,"PIECE          ",71,RQN2111003775
02/Nov/2021,"1460100                       ",12,"PIECE          ",71,RQN2111003775
02/Nov/2021,"1433100                       ",12,"PIECE          ",71,RQN2111003775
02/Nov/2021,"1455100                       ",5,"BUNDLE         ",71,RQN2111003775
02/Nov/2021,"1101151                       ",2000,"SHEET          ",71,RQN2111003775
02/Nov/2021,"BIO-000001                    ",1000,"PIECE          ",71,RQN2111003775
02/Nov/2021,"1242100                       ",2,"BOX            ",71,RQN2111003775
02/Nov/2021,"1034101                       ",50,"PIECE          ",71,RQN2111003775
02/Nov/2021,"1407100                       ",12,"BOOKLET        ",71,RQN2111003775
02/Nov/2021,"1412100                       ",1,"PIECE          ",71,RQN2111003775
