Date,"Item Code",Quantity,UoM,Division,"Req. No."
25/Jan/2022,"1139100                       ",150,"REAMS     ",61,RQN2201004282
25/Jan/2022,"1571004                       ",100,"ROLLS       ",61,RQN2201004282
25/Jan/2022,"BIO-000001                    ",70,"ROLLS       ",61,RQN2201004282
25/Jan/2022,"1242104                       ",2,"BOX            ",61,RQN2201004282
25/Jan/2022,"1242102                       ",2,"BOX            ",61,RQN2201004282
25/Jan/2022,"1428100                       ",72,"PIECE          ",61,RQN2201004282
25/Jan/2022,"1225103                       ",1000,"PIECE          ",61,RQN2201004282
25/Jan/2022,"1432100                       ",20,"PIECE          ",61,RQN2201004282
25/Jan/2022,"1101123                       ",50,"BOOKLET        ",61,RQN2201004282
25/Jan/2022,"1101124                       ",50,"BOOKLET        ",61,RQN2201004282
25/Jan/2022,"1467100                       ",40,"PIECE          ",61,RQN2201004282
25/Jan/2022,"1460100                       ",10,"PIECE          ",61,RQN2201004282
25/Jan/2022,"1457100                       ",20,"PIECE          ",61,RQN2201004282
25/Jan/2022,"1407100                       ",10,"BOOKLET        ",61,RQN2201004282
25/Jan/2022,"1166100                       ",1000,"SHEET          ",61,RQN2201004282
25/Jan/2022,"1455100                       ",5,"BUNDLE         ",61,RQN2201004282
25/Jan/2022,"1113103                       ",1000,"PIECE          ",61,RQN2201004282
25/Jan/2022,"1106101                       ",30,"BOOKLET        ",61,RQN2201004282
25/Jan/2022,"1510101                       ",5,"PIECE          ",61,RQN2201004282
25/Jan/2022,"1119100                       ",10,"PAD            ",61,RQN2201004282
25/Jan/2022,"1412100                       ",100,"PIECE          ",61,RQN2201004282
25/Jan/2022,"1225100                       ",500,"PIECE          ",61,RQN2201004282
