Date,"Item Code",Quantity,UoM,Division,"Req. No."
08/Sep/2021,"1571010                       ",500,"PIECE          ",45,RQN2109002425
08/Sep/2021,"1034102                       ",10,"PIECE          ",45,RQN2109002425
08/Sep/2021,"1225101                       ",500,"PIECE          ",45,RQN2109002425
08/Sep/2021,"1225103                       ",500,"PIECE          ",45,RQN2109002425
08/Sep/2021,"1428100                       ",144,"PIECE          ",45,RQN2109002425
08/Sep/2021,"1408100                       ",50,"BOX            ",45,RQN2109002425
08/Sep/2021,"1101123                       ",40,"BOOKLET        ",45,RQN2109002425
08/Sep/2021,"1101124                       ",40,"BOOKLET        ",45,RQN2109002425
08/Sep/2021,"1162100                       ",40,"BOOKLET        ",45,RQN2109002425
08/Sep/2021,"1455100                       ",5,"BUNDLE         ",45,RQN2109002425
