Date,"Item Code",Quantity,UoM,Division,"Req. No."
12/Oct/2021,"1439101                       ",30,"REAM           ",16,RQN2110003624
12/Oct/2021,"1455100                       ",10,"BUNDLE         ",16,RQN2110003624
12/Oct/2021,"1242102                       ",5,"BOX            ",16,RQN2110003624
12/Oct/2021,"1242100                       ",3,"BOX            ",16,RQN2110003624
12/Oct/2021,"1150100                       ",10000,"SHEET          ",16,RQN2110003624
12/Oct/2021,"BIO-000001                    ",70,ROLLS,16,RQN2110003624
12/Oct/2021,"1225103                       ",1000,"PIECE          ",16,RQN2110003624
12/Oct/2021,"1225101                       ",1000,"PIECE          ",16,RQN2110003624
12/Oct/2021,"1225100                       ",500,"PIECE          ",16,RQN2110003624
12/Oct/2021,"1225102                       ",500,"PIECE          ",16,RQN2110003624
12/Oct/2021,"1467100                       ",40,"PIECE          ",16,RQN2110003624
12/Oct/2021,"1146100                       ",10,"PIECE          ",16,RQN2110003624
12/Oct/2021,"1101160                       ",5,"PAD            ",16,RQN2110003624
12/Oct/2021,"1113103                       ",1000,"PIECE          ",16,RQN2110003624
12/Oct/2021,"1106101                       ",30,"BOOKLET        ",16,RQN2110003624
12/Oct/2021,"1034100                       ",50,"PIECE          ",16,RQN2110003624
12/Oct/2021,"1034102                       ",50,"PIECE          ",16,RQN2110003624
12/Oct/2021,"1433100                       ",10,"PIECE          ",16,RQN2110003624
12/Oct/2021,"1166100                       ",500,"SHEET          ",16,RQN2110003624
12/Oct/2021,"1414100                       ",12,"DOZEN          ",16,RQN2110003624
12/Oct/2021,"1571004                       ",30,"ROLL           ",16,RQN2110003624
12/Oct/2021,"1540101                       ",5,"PIECE          ",16,RQN2110003624
12/Oct/2021,"1101151                       ",1000,"SHEET          ",16,RQN2110003624
12/Oct/2021,"1049100                       ",5,"EACH           ",16,RQN2110003624
12/Oct/2021,"1049102                       ",5,"PIECE          ",16,RQN2110003624
