Date,"Item Code",Quantity,UoM,Division,"Req. No."
02/Sep/2021,"1150101                       ",5,"BOOKLET        ",25,RQN2109002362
02/Sep/2021,"1242102                       ",2,"BOX            ",25,RQN2109002362
02/Sep/2021,"1113103                       ",500,"PIECE          ",25,RQN2109002362
02/Sep/2021,"1408100                       ",1,"BOX            ",25,RQN2109002362
02/Sep/2021,"1443100                       ",1,"DOZEN          ",25,RQN2109002362
02/Sep/2021,"1467100                       ",40,"PIECE          ",25,RQN2109002362
02/Sep/2021,"1426100                       ",1,"PIECE          ",25,RQN2109002362
02/Sep/2021,"1431100                       ",20,"PIECE          ",25,RQN2109002362
02/Sep/2021,"1414100                       ",1,"DOZEN          ",25,RQN2109002362
02/Sep/2021,"1225101                       ",500,"PIECE          ",25,RQN2109002362
02/Sep/2021,"1225103                       ",500,"PIECE          ",25,RQN2109002362
02/Sep/2021,"1460100                       ",10,"PIECE          ",25,RQN2109002362
02/Sep/2021,"1101148                       ",2000,"SHEET          ",25,RQN2109002362
02/Sep/2021,"1101106                       ",1,"BOOKLET        ",25,RQN2109002362
02/Sep/2021,null,1,,25,RQN2109002362
