Date,"Item Code",Quantity,UoM,Division,"Req. No."
22/Oct/2021,"1428100                       ",144,"PIECE          ",45,RQN2110003684
22/Oct/2021,"BIO-000001                    ",70,"PIECE          ",45,RQN2110003684
22/Oct/2021,"1004101                       ",50,"PIECE          ",45,RQN2110003684
22/Oct/2021,"1034102                       ",10,"PIECE          ",45,RQN2110003684
22/Oct/2021,"1049101                       ",10,"PIECE          ",45,RQN2110003684
22/Oct/2021,"1049102                       ",8,"PIECE          ",45,RQN2110003684
22/Oct/2021,"1049103                       ",3,"PIECE          ",45,RQN2110003684
22/Oct/2021,"1101151                       ",10000,"SHEET          ",45,RQN2110003684
22/Oct/2021,"1106101                       ",40,"BOOKLET        ",45,RQN2110003684
22/Oct/2021,"1306100                       ",10,"BOOKLET        ",45,RQN2110003684
22/Oct/2021,"1225100                       ",250,"PIECE          ",45,RQN2110003684
22/Oct/2021,"1225103                       ",500,"PIECE          ",45,RQN2110003684
22/Oct/2021,"1225101                       ",500,"PIECE          ",45,RQN2110003684
22/Oct/2021,"1571014                       ",300,"PIECE          ",45,RQN2110003684
22/Oct/2021,"1510101                       ",10,"PIECE          ",45,RQN2110003684
22/Oct/2021,"1162100                       ",20,"BOOKLET        ",45,RQN2110003684
22/Oct/2021,"1101123                       ",50,"BOOKLET        ",45,RQN2110003684
22/Oct/2021,"1113103                       ",4000,"PIECE          ",45,RQN2110003684
22/Oct/2021,"1101160                       ",2000,"PAD            ",45,RQN2110003684
22/Oct/2021,"1571010                       ",200,"PIECE          ",45,RQN2110003684
22/Oct/2021,"1433100                       ",10,"PIECE          ",45,RQN2110003684
22/Oct/2021,"1455100                       ",5,"BUNDLE         ",45,RQN2110003684
