Date,"Item Code",Quantity,UoM,Division,"Req. No."
28/Dec/2021,"1242102                       ",5,"BOX            ",819,RQN2112004077
28/Dec/2021,"1242101                       ",5,"BOX            ",819,RQN2112004077
28/Dec/2021,"1242100                       ",500,"BOX            ",819,RQN2112004077
28/Dec/2021,"1225103                       ",500,"PIECE          ",819,RQN2112004077
28/Dec/2021,"1428100                       ",200,"PIECE          ",819,RQN2112004077
28/Dec/2021,"1438100                       ",24,"PIECE          ",819,RQN2112004077
28/Dec/2021,"1432100                       ",12,"PIECE          ",819,RQN2112004077
28/Dec/2021,"1443100                       ",1,"DOZEN          ",819,RQN2112004077
28/Dec/2021,"1407101                       ",12,"BOOKLET        ",819,RQN2112004077
28/Dec/2021,"1119100                       ",12,"PAD            ",819,RQN2112004077
28/Dec/2021,"1457100                       ",12,"PIECE          ",819,RQN2112004077
28/Dec/2021,"1439101                       ",10,"REAM           ",819,RQN2112004077
28/Dec/2021,"1407100                       ",10,"BOOKLET        ",819,RQN2112004077
28/Dec/2021,"1510100                       ",2,"PIECE          ",819,RQN2112004077
28/Dec/2021,"1561100                       ",2,"PIECE          ",819,RQN2112004077
28/Dec/2021,"1441100                       ",2,"BOOKLET        ",819,RQN2112004077
