Date,"Item Code",Quantity,UoM,Division,"Req. No."
02/Dec/2021,"1439101                       ",60,"REAM           ",31,RQN2112003936
02/Dec/2021,"1408100                       ",1,"BOX            ",31,RQN2112003936
02/Dec/2021,"1150100                       ",5000,"SHEET          ",31,RQN2112003936
02/Dec/2021,"1166100                       ",500,"SHEET          ",31,RQN2112003936
02/Dec/2021,"1113103                       ",1000,"PIECE          ",31,RQN2112003936
02/Dec/2021,"1162100                       ",20,"BOOKLET        ",31,RQN2112003936
02/Dec/2021,"1457100                       ",12,"PIECE          ",31,RQN2112003936
02/Dec/2021,"1101124                       ",20,"BOOKLET        ",31,RQN2112003936
02/Dec/2021,"1101106                       ",5,"BOOKLET        ",31,RQN2112003936
02/Dec/2021,"1428100                       ",144,"PIECE          ",31,RQN2112003936
