Date,"Item Code",Quantity,UoM,Division,"Req. No."
06/Dec/2021,"1439101                       ",60,"REAM           ",45,RQN2112003955
06/Dec/2021,"1101151                       ",5000,"SHEET          ",45,RQN2112003955
06/Dec/2021,"1034102                       ",40,"PIECE          ",45,RQN2112003955
06/Dec/2021,"1034101                       ",10,"PIECE          ",45,RQN2112003955
06/Dec/2021,"1049101                       ",5,"PIECE          ",45,RQN2112003955
06/Dec/2021,"BIO-000001                    ",70,PIECE,45,RQN2112003955
06/Dec/2021,"1106101                       ",20,"BOOKLET        ",45,RQN2112003955
06/Dec/2021,"1225100                       ",250,"PIECE          ",45,RQN2112003955
06/Dec/2021,"1225101                       ",500,"PIECE          ",45,RQN2112003955
06/Dec/2021,"1408100                       ",50,"BOX            ",45,RQN2112003955
06/Dec/2021,"1428100                       ",144,"PIECE          ",45,RQN2112003955
06/Dec/2021,"1306100                       ",5,"BOOKLET        ",45,RQN2112003955
06/Dec/2021,"1455100                       ",5,"BUNDLE         ",45,RQN2112003955
06/Dec/2021,"1457100                       ",24,"PIECE          ",45,RQN2112003955
06/Dec/2021,"1101160                       ",10,"PAD            ",45,RQN2112003955
06/Dec/2021,"1113103                       ",1000,"PIECE          ",45,RQN2112003955
06/Dec/2021,"1150100                       ",5000,"SHEET          ",45,RQN2112003955
06/Dec/2021,"1571014                       ",300,"PIECE          ",45,RQN2112003955
