Date,"Item Code",Quantity,UoM,Division,"Req. No."
26/Nov/2021,"1034102                       ",30,"PIECE          ",76,RQN2111003886
26/Nov/2021,"1113103                       ",3000,"PIECE          ",76,RQN2111003886
26/Nov/2021,"1428100                       ",288,"PIECE          ",76,RQN2111003886
26/Nov/2021,"1439101                       ",30,"REAM           ",76,RQN2111003886
26/Nov/2021,"1432100                       ",20,"PIECE          ",76,RQN2111003886
26/Nov/2021,"1455100                       ",10,"BUNDLE         ",76,RQN2111003886
26/Nov/2021,"1225103                       ",500,"PIECE          ",76,RQN2111003886
26/Nov/2021,"1225101                       ",200,"PIECE          ",76,RQN2111003886
26/Nov/2021,"1162100                       ",20,"BOOKLET        ",76,RQN2111003886
26/Nov/2021,"1443100                       ",20,"DOZEN          ",76,RQN2111003886
26/Nov/2021,"1457100                       ",20,"PIECE          ",76,RQN2111003886
