Date,"Item Code",Quantity,UoM,Division,"Req. No."
22/Nov/2021,"1459100                       ",4,"PIECE          ",31,RQN2111003868
22/Nov/2021,"1166100                       ",500,"SHEET          ",31,RQN2111003868
22/Nov/2021,"1113103                       ",3000,"PIECE          ",31,RQN2111003868
22/Nov/2021,"1162100                       ",30,"BOOKLET        ",31,RQN2111003868
22/Nov/2021,"1101125                       ",10,"BOOKLET        ",31,RQN2111003868
22/Nov/2021,"1457100                       ",12,"PIECE          ",31,RQN2111003868
22/Nov/2021,"1101124                       ",50,"BOOKLET        ",31,RQN2111003868
22/Nov/2021,"1101123                       ",20,"BOOKLET        ",31,RQN2111003868
22/Nov/2021,"1101127                       ",5,"BOOKLET        ",31,RQN2111003868
22/Nov/2021,"1306100                       ",10,"BOOKLET        ",31,RQN2111003868
22/Nov/2021,"1428100                       ",144,"PIECE          ",31,RQN2111003868
