Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Oct/2021,"1439101                       ",30,"REAM           ",77,RQN2110003561
04/Oct/2021,"1467100                       ",24,"PIECE          ",77,RQN2110003561
04/Oct/2021,"1113103                       ",1500,"PIECE          ",77,RQN2110003561
04/Oct/2021,"1101159                       ",10,"PAD            ",77,RQN2110003561
04/Oct/2021,"1225103                       ",500,"PIECE          ",77,RQN2110003561
04/Oct/2021,"1225102                       ",500,"PIECE          ",77,RQN2110003561
04/Oct/2021,"1225101                       ",500,"PIECE          ",77,RQN2110003561
04/Oct/2021,"1225100                       ",500,"PIECE          ",77,RQN2110003561
04/Oct/2021,"1049101                       ",10,"PIECE          ",77,RQN2110003561
04/Oct/2021,"1152104                       ",10,"BOOKLET        ",77,RQN2110003561
04/Oct/2021,"1162100                       ",100,"BOOKLET        ",77,RQN2110003561
04/Oct/2021,"1242102                       ",3,"BOX            ",77,RQN2110003561
04/Oct/2021,"1242101                       ",3,"BOX            ",77,RQN2110003561
04/Oct/2021,"1242100                       ",3,"BOX            ",77,RQN2110003561
04/Oct/2021,"1510101                       ",10,"PIECE          ",77,RQN2110003561
04/Oct/2021,"1457100                       ",144,"PIECE          ",77,RQN2110003561
04/Oct/2021,"1455100                       ",3,"BUNDLE         ",77,RQN2110003561
