Date,"Item Code",Quantity,UoM,Division,"Req. No."
27/Nov/2021,"1439101                       ",50,"REAM           ",30,RQN2111003891
27/Nov/2021,"1408100                       ",50,"BOX            ",30,RQN2111003891
27/Nov/2021,"1101151                       ",1000,"SHEET          ",30,RQN2111003891
27/Nov/2021,"1225103                       ",1000,"PIECE          ",30,RQN2111003891
27/Nov/2021,"1225100                       ",500,"PIECE          ",30,RQN2111003891
27/Nov/2021,"1225101                       ",1000,"PIECE          ",30,RQN2111003891
27/Nov/2021,"1225102                       ",1000,"PIECE          ",30,RQN2111003891
27/Nov/2021,"1106101                       ",50,"BOOKLET        ",30,RQN2111003891
27/Nov/2021,"1101123                       ",40,"BOOKLET        ",30,RQN2111003891
27/Nov/2021,"1101124                       ",40,"BOOKLET        ",30,RQN2111003891
27/Nov/2021,"1455100                       ",5,"BUNDLE         ",30,RQN2111003891
27/Nov/2021,"1447100                       ",2,"PIECE          ",30,RQN2111003891
27/Nov/2021,"1426100                       ",20,"PIECE          ",30,RQN2111003891
27/Nov/2021,"1412100                       ",1,"PIECE          ",30,RQN2111003891
27/Nov/2021,"1306100                       ",6,"BOOKLET        ",30,RQN2111003891
27/Nov/2021,"1152101                       ",1,"BOOKLET        ",30,RQN2111003891
27/Nov/2021,"1113103                       ",1500,"PIECE          ",30,RQN2111003891
27/Nov/2021,"1166100                       ",1000,"SHEET          ",30,RQN2111003891
27/Nov/2021,"1428100                       ",144,"PIECE          ",30,RQN2111003891
27/Nov/2021,"1101120                       ",500,"SHEET          ",30,RQN2111003891
27/Nov/2021,"1537100                       ",2,"PIECE          ",30,RQN2111003891
27/Nov/2021,"1435100                       ",2,"PIECE          ",30,RQN2111003891
27/Nov/2021,"1034101                       ",30,"PIECE          ",30,RQN2111003891
