Date,"Item Code",Quantity,UoM,Division,"Req. No."
01/Nov/2021,"1439101                       ",45,"REAM           ",29,RQN2111003748
01/Nov/2021,"1561100                       ",2,"PIECE          ",29,RQN2111003748
01/Nov/2021,"1225100                       ",500,"PIECE          ",29,RQN2111003748
01/Nov/2021,"1025100                       ",500,"PIECE          ",29,RQN2111003748
01/Nov/2021,"1101106                       ",5,"BOOKLET        ",29,RQN2111003748
01/Nov/2021,"1306100                       ",5,"BOOKLET        ",29,RQN2111003748
01/Nov/2021,"1049101                       ",10,"PIECE          ",29,RQN2111003748
01/Nov/2021,"1106101                       ",20,"BOOKLET        ",29,RQN2111003748
01/Nov/2021,"1106100                       ",30,"BOOKLET        ",29,RQN2111003748
01/Nov/2021,"1150100                       ",2000,"SHEET          ",29,RQN2111003748
01/Nov/2021,"1150101                       ",1000,"BOOKLET        ",29,RQN2111003748
01/Nov/2021,"1242102                       ",4,"BOX            ",29,RQN2111003748
01/Nov/2021,"1152101                       ",2,"BOOKLET        ",29,RQN2111003748
01/Nov/2021,"1162100                       ",20,"BOOKLET        ",29,RQN2111003748
01/Nov/2021,"1432100                       ",20,"PIECE          ",29,RQN2111003748
01/Nov/2021,"1301100                       ",5,"BOOKLET        ",29,RQN2111003748
01/Nov/2021,"1225102                       ",500,"PIECE          ",29,RQN2111003748
