Date,"Item Code",Quantity,UoM,Division,"Req. No."
06/Sep/2021,"1439101                       ",80,"REAM           ",34,RQN2109002385
06/Sep/2021,"1408100                       ",2,"BOX            ",34,RQN2109002385
06/Sep/2021,"1407100                       ",10,"BOOKLET        ",34,RQN2109002385
06/Sep/2021,"1162100                       ",40,"BOOKLET        ",34,RQN2109002385
06/Sep/2021,"1426100                       ",1000,"PIECE          ",34,RQN2109002385
06/Sep/2021,"1433100                       ",5,"PIECE          ",34,RQN2109002385
06/Sep/2021,"1457100                       ",12,"PIECE          ",34,RQN2109002385
06/Sep/2021,"1119100                       ",12,"PAD            ",34,RQN2109002385
06/Sep/2021,"1467100                       ",12,"PIECE          ",34,RQN2109002385
06/Sep/2021,"1106101                       ",20,"BOOKLET        ",34,RQN2109002385
06/Sep/2021,"1113103                       ",1000,"PIECE          ",34,RQN2109002385
06/Sep/2021,"1101160                       ",5000,"PAD            ",34,RQN2109002385
06/Sep/2021,"1150100                       ",5000,"SHEET          ",34,RQN2109002385
06/Sep/2021,"1049103                       ",5,"PIECE          ",34,RQN2109002385
06/Sep/2021,"BIO-000001                    ",70,,34,RQN2109002385
06/Sep/2021,"1034100                       ",50,"PIECE          ",34,RQN2109002385
06/Sep/2021,"1242102                       ",2,"BOX            ",34,RQN2109002385
06/Sep/2021,"1242100                       ",1,"BOX            ",34,RQN2109002385
06/Sep/2021,"1414100                       ",5,"PIECES     ",34,RQN2109002385
06/Sep/2021,"1571025                       ",20,"LITRES         ",34,RQN2109002385
