Date,"Item Code",Quantity,UoM,Division,"Req. No."
03/Jan/2022,"1439101                       ",100,"REAM           ",21,RQN2201004115
03/Jan/2022,"1242102                       ",3,"BOX            ",21,RQN2201004115
03/Jan/2022,"1146100                       ",10,"PIECE          ",21,RQN2201004115
03/Jan/2022,"1152101                       ",2,"BOOKLET        ",21,RQN2201004115
03/Jan/2022,"BIO-000001                    ",500,"PIECE          ",21,RQN2201004115
03/Jan/2022,"1225100                       ",500,"PIECE          ",21,RQN2201004115
03/Jan/2022,"1225103                       ",1000,"PIECE          ",21,RQN2201004115
03/Jan/2022,"1225101                       ",1000,"PIECE          ",21,RQN2201004115
03/Jan/2022,"1034102                       ",500,"PIECE          ",21,RQN2201004115
03/Jan/2022,"1106101                       ",30,"BOOKLET        ",21,RQN2201004115
03/Jan/2022,"1162100                       ",10,"BOOKLET        ",21,RQN2201004115
03/Jan/2022,"1101124                       ",20,"BOOKLET        ",21,RQN2201004115
03/Jan/2022,"1101123                       ",15,"BOOKLET        ",21,RQN2201004115
03/Jan/2022,"1306100                       ",20,"BOOKLET        ",21,RQN2201004115
03/Jan/2022,"1101115                       ",5,"PIECE             ",21,RQN2201004115
03/Jan/2022,"1407100                       ",4,"BOOKLET        ",21,RQN2201004115
03/Jan/2022,"1457100                       ",20,"PIECE          ",21,RQN2201004115
03/Jan/2022,"1467100                       ",50,"PIECE          ",21,RQN2201004115
03/Jan/2022,"1460100                       ",20,"PIECE          ",21,RQN2201004115
03/Jan/2022,"1443100                       ",24,"DOZEN          ",21,RQN2201004115
03/Jan/2022,"1408100                       ",50,"BOX            ",21,RQN2201004115
03/Jan/2022,"1428100                       ",72,"PIECE          ",21,RQN2201004115
