Date,"Item Code",Quantity,UoM,Division,"Req. No."
29/Jan/2022,"1439101                       ",100,"REAM           ",42,RQN2201004308
29/Jan/2022,"1439101                       ",100,"REAM           ",42,RQN2201004308
29/Jan/2022,"1150100                       ",10000,"SHEET          ",42,RQN2201004308
29/Jan/2022,"1242102                       ",5,"BOX            ",42,RQN2201004308
29/Jan/2022,"1242101                       ",5,"BOX            ",42,RQN2201004308
29/Jan/2022,"1242104                       ",5,"BOX            ",42,RQN2201004308
29/Jan/2022,"1457100                       ",40,"PIECE          ",42,RQN2201004308
29/Jan/2022,"1101123                       ",20,"BOOKLET        ",42,RQN2201004308
29/Jan/2022,"1101124                       ",20,"BOOKLET        ",42,RQN2201004308
29/Jan/2022,"1467100                       ",42,"PIECE          ",42,RQN2201004308
29/Jan/2022,"1455100                       ",10,"BUNDLE         ",42,RQN2201004308
29/Jan/2022,"1571005                       ",2000,"SHEET          ",42,RQN2201004308
29/Jan/2022,"1166100                       ",5000,"SHEET          ",42,RQN2201004308
29/Jan/2022,"1113103                       ",500,"PIECE          ",42,RQN2201004308
29/Jan/2022,"1571010                       ",50,"PIECE          ",42,RQN2201004308
