Date,"Item Code",Quantity,UoM,Division,"Req. No."
29/Oct/2021,"1101123                       ",200,"BOOKLET        ",91,RQN2110003726
29/Oct/2021,"1439101                       ",100,"REAM           ",91,RQN2110003726
29/Oct/2021,"1457100                       ",100,"PIECE          ",91,RQN2110003726
29/Oct/2021,"1225103                       ",500,"PIECE          ",91,RQN2110003726
29/Oct/2021,"1225101                       ",500,"PIECE          ",91,RQN2110003726
29/Oct/2021,"1225102                       ",300,"PIECE          ",91,RQN2110003726
29/Oct/2021,"1101159                       ",500,"PAD            ",91,RQN2110003726
29/Oct/2021,"1101160                       ",500,"PAD            ",91,RQN2110003726
29/Oct/2021,"1113103                       ",500,"PIECE          ",91,RQN2110003726
29/Oct/2021,"1242102                       ",5,"BOX            ",91,RQN2110003726
29/Oct/2021,"1408100                       ",33,"BOX            ",91,RQN2110003726
29/Oct/2021,"1428100                       ",33,"PIECE          ",91,RQN2110003726
29/Oct/2021,"1571004                       ",200,"ROLL           ",91,RQN2110003726
29/Oct/2021,"1004100                       ",100,"PIECE          ",91,RQN2110003726
29/Oct/2021,"1034100                       ",200,"PIECE          ",91,RQN2110003726
29/Oct/2021,"1414100                       ",10,"DOZEN          ",91,RQN2110003726
29/Oct/2021,"1467100                       ",40,"PIECE          ",91,RQN2110003726
29/Oct/2021,"1460100                       ",30,"PIECE          ",91,RQN2110003726
29/Oct/2021,"1455100                       ",40,"BUNDLE         ",91,RQN2110003726
29/Oct/2021,"1407100                       ",8,"BOOKLET        ",91,RQN2110003726
29/Oct/2021,"1146100                       ",70,"PIECE          ",91,RQN2110003726
29/Oct/2021,"1443100                       ",1,"DOZEN          ",91,RQN2110003726
29/Oct/2021,"1101138                       ",100,"SHEET          ",91,RQN2110003726
29/Oct/2021,"1106100                       ",30,"BOOKLET        ",91,RQN2110003726
29/Oct/2021,"MUL-000001                    ",1,"EACH           ",91,RQN2110003726
29/Oct/2021,"1426100                       ",5,"PIECE          ",91,RQN2110003726
29/Oct/2021,"1101117                       ",40,"SHEET          ",91,RQN2110003726
29/Oct/2021,"1146100                       ",4,"PIECE          ",91,RQN2110003726
29/Oct/2021,"BIO-000001                    ",70,rolls,91,RQN2110003726
29/Oct/2021,"1166100                       ",70,"SHEET          ",91,RQN2110003726
29/Oct/2021,"1406102                       ",10,"BOOKLET        ",91,RQN2110003726
29/Oct/2021,"1433100                       ",10,"PIECE          ",91,RQN2110003726
