Date,"Item Code",Quantity,UoM,Division,"Req. No."
03/Jan/2022,"1101123                       ",20,"BOOKLET        ",10,RQN2201004109
03/Jan/2022,"1101124                       ",20,"BOOKLET        ",10,RQN2201004109
03/Jan/2022,"1455100                       ",5,"BUNDLE         ",10,RQN2201004109
03/Jan/2022,"1106101                       ",20,"BOOKLET        ",10,RQN2201004109
03/Jan/2022,"1571014                       ",500,"PIECE          ",10,RQN2201004109
03/Jan/2022,"1113103                       ",3000,"PIECE          ",10,RQN2201004109
03/Jan/2022,"1101159                       ",5000,"PAD            ",10,RQN2201004109
03/Jan/2022,"1101160                       ",5000,"PAD            ",10,RQN2201004109
03/Jan/2022,"1225103                       ",1000,"PIECE          ",10,RQN2201004109
03/Jan/2022,"1225100                       ",250,"PIECE          ",10,RQN2201004109
03/Jan/2022,"1225101                       ",500,"PIECE          ",10,RQN2201004109
03/Jan/2022,"1457100                       ",24,"PIECE          ",10,RQN2201004109
03/Jan/2022,"1467100                       ",24,"PIECE          ",10,RQN2201004109
03/Jan/2022,"1407100                       ",5,"BOOKLET        ",10,RQN2201004109
03/Jan/2022,"1152101                       ",2,"BOOKLET        ",10,RQN2201004109
