Date,"Item Code",Quantity,UoM,Division,"Req. No."
30/Jul/2021,"1004100                       ",200,"PIECE          ",15,RQN210700016
30/Jul/2021,"1034100                       ",50,"PIECE          ",15,RQN210700016
30/Jul/2021,"1034101                       ",50,"PIECE          ",15,RQN210700016
30/Jul/2021,"1571011                       ",20,"BOOK           ",15,RQN210700016
30/Jul/2021,"1571014                       ",800,"PIECE          ",15,RQN210700016
30/Jul/2021,"1439101                       ",100,"REAM           ",15,RQN210700016
30/Jul/2021,"1106101                       ",100,"BOOKLET        ",15,RQN210700016
30/Jul/2021,"1162100                       ",50,"BOOKLET        ",15,RQN210700016
30/Jul/2021,"1113103                       ",1,"PIECE          ",15,RQN210700016
30/Jul/2021,"1455100                       ",10,"BUNDLE         ",15,RQN210700016
30/Jul/2021,"1101164                       ",1000,"BOOKLET        ",15,RQN210700016
30/Jul/2021,"1242102                       ",5,"BOX            ",15,RQN210700016
30/Jul/2021,"1242100                       ",3,"BOX            ",15,RQN210700016
30/Jul/2021,"BIO-000001                    ",140,PIECE,15,RQN210700016
30/Jul/2021,"1101123                       ",50,"BOOKLET        ",15,RQN210700016
30/Jul/2021,"1101159                       ",6,"PAD            ",15,RQN210700016
30/Jul/2021,"1101160                       ",6,"PAD            ",15,RQN210700016
30/Jul/2021,"1106100                       ",40,"BOOKLET        ",15,RQN210700016
30/Jul/2021,"1113103                       ",10000,"PIECE          ",15,RQN210700016
30/Jul/2021,"1146100                       ",20,"PIECE          ",15,RQN210700016
30/Jul/2021,"1150100                       ",5000,"SHEET          ",15,RQN210700016
30/Jul/2021,"1150101                       ",40,"BOOKLET        ",15,RQN210700016
30/Jul/2021,"1225101                       ",1000,"PIECE          ",15,RQN210700016
30/Jul/2021,"1225103                       ",1000,"PIECE          ",15,RQN210700016
30/Jul/2021,"1239100                       ",2,"PAD            ",15,RQN210700016
30/Jul/2021,"1408100                       ",50,"BOX            ",15,RQN210700016
30/Jul/2021,"1411100                       ",2,"PIECE          ",15,RQN210700016
30/Jul/2021,"1426100                       ",12,"PIECE          ",15,RQN210700016
30/Jul/2021,"1428100                       ",144,"PIECE          ",15,RQN210700016
30/Jul/2021,"1457100                       ",24,"PIECE          ",15,RQN210700016
30/Jul/2021,"1456100                       ",5,"PIECE          ",15,RQN210700016
30/Jul/2021,"1460100                       ",12,"PIECE          ",15,RQN210700016
30/Jul/2021,"1571025                       ",40,"LITRES         ",15,RQN210700016
30/Jul/2021,"1004101                       ",100,"PIECE          ",15,RQN210700016
