Date,"Item Code",Quantity,UoM,Division,"Req. No."
21/Jan/2022,"1510101                       ",12,"PIECE          ",24,RQN2201004261
21/Jan/2022,"1439101                       ",40,"REAM           ",24,RQN2201004261
21/Jan/2022,"1101123                       ",20,"BOOKLET        ",24,RQN2201004261
21/Jan/2022,"1113103                       ",2000,"PIECE          ",24,RQN2201004261
21/Jan/2022,"1225100                       ",1000,"PIECE          ",24,RQN2201004261
21/Jan/2022,"1225103                       ",1000,"PIECE          ",24,RQN2201004261
21/Jan/2022,"1225101                       ",1000,"PIECE          ",24,RQN2201004261
21/Jan/2022,"1225102                       ",1000,"PIECE          ",24,RQN2201004261
21/Jan/2022,"1457100                       ",24,"PIECE          ",24,RQN2201004261
21/Jan/2022,"1455100                       ",6,"BUNDLE         ",24,RQN2201004261
21/Jan/2022,"1426100                       ",20,"PIECE          ",24,RQN2201004261
21/Jan/2022,"1242102                       ",2,"BOX            ",24,RQN2201004261
21/Jan/2022,"1242101                       ",2,"BOX            ",24,RQN2201004261
21/Jan/2022,"1460100                       ",12,"PIECE          ",24,RQN2201004261
21/Jan/2022,"1414100                       ",12,"DOZEN          ",24,RQN2201004261
21/Jan/2022,"1428100                       ",72,"PIECE          ",24,RQN2201004261
21/Jan/2022,"1101164                       ",1,"BOOKLET        ",24,RQN2201004261
21/Jan/2022,"1443100                       ",24,"DOZEN          ",24,RQN2201004261
