Date,"Item Code",Quantity,UoM,Division,"Req. No."
14/Sep/2021,"1439101                       ",60,"REAM           ",71,RQN2109002453
14/Sep/2021,"1150100                       ",3000,"SHEET          ",71,RQN2109002453
14/Sep/2021,"1242102                       ",3,"BOX            ",71,RQN2109002453
14/Sep/2021,"1443100                       ",1,"DOZEN          ",71,RQN2109002453
14/Sep/2021,"1457100                       ",12,"PIECE          ",71,RQN2109002453
14/Sep/2021,"1428100                       ",144,"PIECE          ",71,RQN2109002453
14/Sep/2021,"1225103                       ",2500,"PIECE          ",71,RQN2109002453
14/Sep/2021,"1225101                       ",1500,"PIECE          ",71,RQN2109002453
14/Sep/2021,"1225102                       ",1500,"PIECE          ",71,RQN2109002453
14/Sep/2021,"BIO-000001                    ",100,"PIECE          ",71,RQN2109002453
14/Sep/2021,"1467100                       ",10,"PIECE          ",71,RQN2109002453
14/Sep/2021,"1460100                       ",12,"PIECE          ",71,RQN2109002453
14/Sep/2021,"1433100                       ",12,"PIECE          ",71,RQN2109002453
14/Sep/2021,"1571010                       ",50,"PIECE          ",71,RQN2109002453
14/Sep/2021,"1101147                       ",500,"SHEET          ",71,RQN2109002453
14/Sep/2021,"1101148                       ",1500,"SHEET          ",71,RQN2109002453
14/Sep/2021,"1101151                       ",1500,"SHEET          ",71,RQN2109002453
