Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Dec/2021,"1439101                       ",30,"REAM           ",19,RQN2112003969
04/Dec/2021,"1049103                       ",5,"PIECE          ",19,RQN2112003969
04/Dec/2021,"1113103                       ",1000,"PIECE          ",19,RQN2112003969
04/Dec/2021,"1242102                       ",2,"BOX            ",19,RQN2112003969
04/Dec/2021,"1242100                       ",1,"BOX            ",19,RQN2112003969
04/Dec/2021,"1242101                       ",1,"BOX            ",19,RQN2112003969
04/Dec/2021,"1225103                       ",500,"PIECE          ",19,RQN2112003969
04/Dec/2021,"1225100                       ",250,"PIECE          ",19,RQN2112003969
04/Dec/2021,"1467100                       ",20,"PIECE          ",19,RQN2112003969
04/Dec/2021,"1457100                       ",12,"PIECE          ",19,RQN2112003969
04/Dec/2021,"1150101                       ",4,"BOOKLET        ",19,RQN2112003969
04/Dec/2021,"1455100                       ",3,"BUNDLE         ",19,RQN2112003969
04/Dec/2021,"1101159                       ",2,"PAD            ",19,RQN2112003969
04/Dec/2021,"1101160                       ",2,"PAD            ",19,RQN2112003969
