Date,"Item Code",Quantity,UoM,Division,"Req. No."
05/Oct/2021,"1242102                       ",1,"BOX            ",63,RQN2110003586
05/Oct/2021,"1225100                       ",250,"PIECE          ",63,RQN2110003586
05/Oct/2021,"1225101                       ",500,"PIECE          ",63,RQN2110003586
05/Oct/2021,"1225103                       ",500,"PIECE          ",63,RQN2110003586
05/Oct/2021,"1467100                       ",20,"PIECE          ",63,RQN2110003586
05/Oct/2021,"1225102                       ",500,"PIECE          ",63,RQN2110003586
05/Oct/2021,"1439101                       ",30,"REAM           ",63,RQN2110003586
05/Oct/2021,"1428100                       ",144,"PIECE          ",63,RQN2110003586
05/Oct/2021,"1408100                       ",50,"BOX            ",63,RQN2110003586
05/Oct/2021,"1457100                       ",12,"PIECE          ",63,RQN2110003586
05/Oct/2021,"1571014                       ",50,"PIECE          ",63,RQN2110003586
05/Oct/2021,"1460100                       ",5,"PIECE          ",63,RQN2110003586
05/Oct/2021,"1443100                       ",12,"DOZEN          ",63,RQN2110003586
05/Oct/2021,"1106101                       ",20,"BOOKLET        ",63,RQN2110003586
05/Oct/2021,"1150100                       ",2000,"SHEET          ",63,RQN2110003586
