Date,"Item Code",Quantity,UoM,Division,"Req. No."
11/Oct/2021,"1034100                       ",200,"PIECE          ",28,RQN2110003612
11/Oct/2021,"1025100                       ",100,"PIECE          ",28,RQN2110003612
11/Oct/2021,"1439101                       ",100,"REAM           ",28,RQN2110003612
11/Oct/2021,"1101125                       ",20,"BOOKLET        ",28,RQN2110003612
11/Oct/2021,"1101123                       ",20,"BOOKLET        ",28,RQN2110003612
11/Oct/2021,"1166100                       ",1000,"SHEET          ",28,RQN2110003612
11/Oct/2021,"1225103                       ",250,"PIECE          ",28,RQN2110003612
11/Oct/2021,"BIO-000001                    ",1,BOX,28,RQN2110003612
11/Oct/2021,"1428100                       ",150,"PIECE          ",28,RQN2110003612
11/Oct/2021,"1455100                       ",2,"BUNDLE         ",28,RQN2110003612
11/Oct/2021,"1034101                       ",100,"PIECE          ",28,RQN2110003612
