Date,"Item Code",Quantity,UoM,Division,"Req. No."
11/Dec/2021,"1152101                       ",5,"BOOKLET        ",75,RQN2112004018
11/Dec/2021,"BIO-000001                    ",100,"PIECE          ",75,RQN2112004018
11/Dec/2021,"1242102                       ",4,"BOX            ",75,RQN2112004018
11/Dec/2021,"1150100                       ",3000,"SHEET          ",75,RQN2112004018
11/Dec/2021,"1408100                       ",50,"BOX            ",75,RQN2112004018
11/Dec/2021,"1428100                       ",144,"PIECE          ",75,RQN2112004018
11/Dec/2021,"1101124                       ",100,"BOOKLET        ",75,RQN2112004018
11/Dec/2021,"1101123                       ",100,"BOOKLET        ",75,RQN2112004018
11/Dec/2021,"1225100                       ",500,"PIECE          ",75,RQN2112004018
11/Dec/2021,"1225103                       ",1000,"PIECE          ",75,RQN2112004018
11/Dec/2021,"1432100                       ",24,"PIECE          ",75,RQN2112004018
