Date,"Item Code",Quantity,UoM,Division,"Req. No."
21/Aug/2021,"1439101                       ",60,"REAM           ",46,RQN2108002277
21/Aug/2021,"1443100                       ",4,"DOZEN          ",46,RQN2108002277
21/Aug/2021,"1467100                       ",60,"PIECE          ",46,RQN2108002277
21/Aug/2021,"1460100                       ",12,"PIECE          ",46,RQN2108002277
21/Aug/2021,"1414100                       ",20,"DOZEN          ",46,RQN2108002277
21/Aug/2021,"1408100                       ",1,"BOX            ",46,RQN2108002277
21/Aug/2021,"1428100                       ",144,"PIECE          ",46,RQN2108002277
21/Aug/2021,"1101123                       ",500,"BOOKLET        ",46,RQN2108002277
21/Aug/2021,"1433100                       ",50,"PIECE          ",46,RQN2108002277
21/Aug/2021,"1242102                       ",10,"BOX            ",46,RQN2108002277
21/Aug/2021,"1242100                       ",10,"BOX            ",46,RQN2108002277
21/Aug/2021,"1101164                       ",100,"BOOKLET        ",46,RQN2108002277
21/Aug/2021,"1152104                       ",20,"BOOKLET        ",46,RQN2108002277
21/Aug/2021,"1101151                       ",50000,"SHEET          ",46,RQN2108002277
21/Aug/2021,"1225103                       ",10000,"PIECE          ",46,RQN2108002277
21/Aug/2021,"1101111                       ",1000,"SHEET          ",46,RQN2108002277
