Date,"Item Code",Quantity,UoM,Division,"Req. No."
24/Jan/2022,"1412100                       ",500,"PIECE          ",70,RQN2201004274
24/Jan/2022,"1306100                       ",50,"BOOKLET        ",70,RQN2201004274
24/Jan/2022,"1510101                       ",50,"PIECE          ",70,RQN2201004274
24/Jan/2022,"1432100                       ",24,"PIECE          ",70,RQN2201004274
24/Jan/2022,"1113103                       ",1000,"PIECE          ",70,RQN2201004274
24/Jan/2022,"1428100                       ",100,"PIECE          ",70,RQN2201004274
24/Jan/2022,"1408100                       ",100,"BOX            ",70,RQN2201004274
24/Jan/2022,"1459101                       ",1,"PIECE          ",70,RQN2201004274
24/Jan/2022,"1242100                       ",3,"BOX            ",70,RQN2201004274
24/Jan/2022,"1242102                       ",3,"BOX            ",70,RQN2201004274
24/Jan/2022,"1101159                       ",1000,"PAD            ",70,RQN2201004274
24/Jan/2022,"1101160                       ",1000,"PAD            ",70,RQN2201004274
24/Jan/2022,"1407100                       ",24,"BOOKLET        ",70,RQN2201004274
24/Jan/2022,"1406102                       ",12,"BOOKLET        ",70,RQN2201004274
24/Jan/2022,"1453100                       ",24,"PIECE          ",70,RQN2201004274
24/Jan/2022,"1166100                       ",1000,"SHEET          ",70,RQN2201004274
24/Jan/2022,"1426100                       ",200,"PIECE          ",70,RQN2201004274
24/Jan/2022,"1106100                       ",100,"BOOKLET        ",70,RQN2201004274
24/Jan/2022,"1150100                       ",1000,"SHEET          ",70,RQN2201004274
24/Jan/2022,"1002102                       ",2,"EACH           ",70,RQN2201004274
24/Jan/2022,"1003101                       ",2,"PIECE          ",70,RQN2201004274
24/Jan/2022,"1571010                       ",25,"PIECE          ",70,RQN2201004274
