Date,"Item Code",Quantity,UoM,Division,"Req. No."
02/Oct/2021,"1439101                       ",30,"REAM           ",57,RQN2110002543
02/Oct/2021,"1242102                       ",6,"BOX            ",57,RQN2110002543
02/Oct/2021,"1242100                       ",3,"BOX            ",57,RQN2110002543
02/Oct/2021,"1106101                       ",10,"BOOKLET        ",57,RQN2110002543
02/Oct/2021,"1034100                       ",50,"PIECE          ",57,RQN2110002543
02/Oct/2021,"1101149                       ",500,"SHEET          ",57,RQN2110002543
02/Oct/2021,"1306100                       ",5,"BOOKLET        ",57,RQN2110002543
02/Oct/2021,"1467100                       ",24,"PIECE          ",57,RQN2110002543
02/Oct/2021,"1428100                       ",144,"PIECE          ",57,RQN2110002543
02/Oct/2021,"1408100                       ",50,"BOX            ",57,RQN2110002543
02/Oct/2021,"1571010                       ",100,"PIECE          ",57,RQN2110002543
02/Oct/2021,"1460100                       ",12,"PIECE          ",57,RQN2110002543
02/Oct/2021,"1457100                       ",24,"PIECE          ",57,RQN2110002543
02/Oct/2021,"1433100                       ",6,"PIECE          ",57,RQN2110002543
02/Oct/2021,"1433101                       ",3,"PIECE          ",57,RQN2110002543
02/Oct/2021,"1225100                       ",250,"PIECE          ",57,RQN2110002543
02/Oct/2021,"1225103                       ",500,"PIECE          ",57,RQN2110002543
02/Oct/2021,"1146100                       ",6,"PIECE          ",57,RQN2110002543
02/Oct/2021,"1443100                       ",1,"DOZEN          ",57,RQN2110002543
02/Oct/2021,"1101159                       ",2000,"PAD            ",57,RQN2110002543
02/Oct/2021,"1101160                       ",2000,"PAD            ",57,RQN2110002543
