Date,"Item Code",Quantity,UoM,Division,"Req. No."
02/Jan/2022,"1467100                       ",20,"PIECE          ",91,RQN2201004106
02/Jan/2022,"1457100                       ",20,"PIECE          ",91,RQN2201004106
02/Jan/2022,"1113103                       ",250,"PIECE          ",91,RQN2201004106
02/Jan/2022,"1150100                       ",1000,"SHEET          ",91,RQN2201004106
02/Jan/2022,"1408100                       ",1,"BOX            ",91,RQN2201004106
02/Jan/2022,"1049100                       ",50,"EACH           ",91,RQN2201004106
02/Jan/2022,"1455100                       ",10,"BUNDLE         ",91,RQN2201004106
02/Jan/2022,"1162100                       ",10,"BOOKLET        ",91,RQN2201004106
02/Jan/2022,"1101123                       ",10,"BOOKLET        ",91,RQN2201004106
02/Jan/2022,"1225100                       ",500,"PIECE          ",91,RQN2201004106
02/Jan/2022,"1225103                       ",500,"PIECE          ",91,RQN2201004106
02/Jan/2022,"1242102                       ",1,"BOX            ",91,RQN2201004106
02/Jan/2022,"1242100                       ",1,"BOX            ",91,RQN2201004106
02/Jan/2022,"1242101                       ",1,"BOX            ",91,RQN2201004106
02/Jan/2022,"BIO-000001                    ",70,"PIECE          ",91,RQN2201004106
02/Jan/2022,"1439101                       ",60,"REAM           ",91,RQN2201004106
02/Jan/2022,"1459100                       ",5,"PIECE          ",91,RQN2201004106
02/Jan/2022,"1459101                       ",1,"PIECE          ",91,RQN2201004106
02/Jan/2022,"1433101                       ",6,"PIECE          ",91,RQN2201004106
02/Jan/2022,"1433100                       ",6,"PIECE          ",91,RQN2201004106
02/Jan/2022,"1571004                       ",100,"ROLL           ",91,RQN2201004106
02/Jan/2022,"1106101                       ",20,"BOOKLET        ",91,RQN2201004106
02/Jan/2022,"1101159                       ",2,"PAD            ",91,RQN2201004106
02/Jan/2022,"1101160                       ",2,"PAD            ",91,RQN2201004106
