Date,"Item Code",Quantity,UoM,Division,"Req. No."
27/Nov/2021,"1439101                       ",60,"REAM           ",32,RQN2111003892
27/Nov/2021,"1455100                       ",05,"BUNDLE         ",32,RQN2111003892
27/Nov/2021,"1408100                       ",5,"BOX            ",32,RQN2111003892
27/Nov/2021,"1101151                       ",2000,"SHEET          ",32,RQN2111003892
27/Nov/2021,"1152101                       ",1,"BOOKLET        ",32,RQN2111003892
27/Nov/2021,"BIO-000001                    ",70,"PIECE          ",32,RQN2111003892
27/Nov/2021,"1004101                       ",50,"PIECE          ",32,RQN2111003892
27/Nov/2021,"1242104                       ",02,"BOX            ",32,RQN2111003892
27/Nov/2021,"1242100                       ",02,"BOX            ",32,RQN2111003892
27/Nov/2021,"1428100                       ",144,"PIECE          ",32,RQN2111003892
27/Nov/2021,"1433100                       ",20,"PIECE          ",32,RQN2111003892
27/Nov/2021,"1225100                       ",500,"PIECE          ",32,RQN2111003892
27/Nov/2021,"1225103                       ",500,"PIECE          ",32,RQN2111003892
27/Nov/2021,"1101124                       ",20,"BOOKLET        ",32,RQN2111003892
27/Nov/2021,"1101123                       ",20,"BOOKLET        ",32,RQN2111003892
27/Nov/2021,"1407100                       ",05,"BOOKLET        ",32,RQN2111003892
27/Nov/2021,"1459101                       ",1,"PIECE          ",32,RQN2111003892
27/Nov/2021,"1459100                       ",1,"PIECE          ",32,RQN2111003892
27/Nov/2021,"1467100                       ",20,"PIECE          ",32,RQN2111003892
27/Nov/2021,"1467101                       ",20,"PIECE          ",32,RQN2111003892
27/Nov/2021,"1447100                       ",2,"PIECE          ",32,RQN2111003892
27/Nov/2021,"1049103                       ",10,"PIECE          ",32,RQN2111003892
