Date,"Item Code",Quantity,UoM,Division,"Req. No."
30/Oct/2021,"1439101                       ",100,"REAM           ",40,RQN2110003731
30/Oct/2021,"1150100                       ",10000,"SHEET          ",40,RQN2110003731
30/Oct/2021,"1426100                       ",20,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1467100                       ",100,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1455100                       ",20,"BUNDLE         ",40,RQN2110003731
30/Oct/2021,"1101117                       ",5000,"SHEET          ",40,RQN2110003731
30/Oct/2021,"1460100                       ",30,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1443100                       ",60,"DOZEN          ",40,RQN2110003731
30/Oct/2021,"1113103                       ",10000,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1457100                       ",60,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1242102                       ",10,"BOX            ",40,RQN2110003731
30/Oct/2021,"1242100                       ",5,"BOX            ",40,RQN2110003731
30/Oct/2021,"1459100                       ",5,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1166100                       ",2000,"SHEET          ",40,RQN2110003731
30/Oct/2021,"1447100                       ",2,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1571010                       ",50,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1101121                       ",5,"ROLL           ",40,RQN2110003731
30/Oct/2021,"1101122                       ",5,"ROLL           ",40,RQN2110003731
30/Oct/2021,"1034100                       ",140,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1034101                       ",140,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1510101                       ",20,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1433100                       ",30,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1225102                       ",2000,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1407100                       ",5,"BOOKLET        ",40,RQN2110003731
30/Oct/2021,"1457101                       ",2,"ROLL           ",40,RQN2110003731
30/Oct/2021,"1225100                       ",2000,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1101153                       ",5,"BOOKLET        ",40,RQN2110003731
30/Oct/2021,"1239100                       ",2000,"PAD            ",40,RQN2110003731
30/Oct/2021,"1025100                       ",2000,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1152106                       ",5,"BOOKLET        ",40,RQN2110003731
30/Oct/2021,"1106101                       ",100,"BOOKLET        ",40,RQN2110003731
30/Oct/2021,"BIO-000001                    ",140,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1152101                       ",10,"BOOKLET        ",40,RQN2110003731
30/Oct/2021,"1101159                       ",2000,"PAD            ",40,RQN2110003731
30/Oct/2021,"1101160                       ",5000,"PAD            ",40,RQN2110003731
30/Oct/2021,"1101164                       ",5000,"BOOKLET        ",40,RQN2110003731
30/Oct/2021,"1101151                       ",5000,"SHEET          ",40,RQN2110003731
30/Oct/2021,"1428100                       ",144,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1225103                       ",2000,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1225101                       ",2000,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1571014                       ",5000,"PIECE          ",40,RQN2110003731
30/Oct/2021,"1152104                       ",10,"BOOKLET        ",40,RQN2110003731
30/Oct/2021,"1101125                       ",3000,"BOOKLET        ",40,RQN2110003731
30/Oct/2021,"1571011                       ",20,"BOOK           ",40,RQN2110003731
