Date,"Item Code",Quantity,UoM,Division,"Req. No."
14/Dec/2021,"1439101                       ",40,"REAM           ",804,RQN2112004031
14/Dec/2021,"1433100                       ",2,"PIECE          ",804,RQN2112004031
14/Dec/2021,"1433101                       ",2,"PIECE          ",804,RQN2112004031
14/Dec/2021,"1561100                       ",4,"PIECE          ",804,RQN2112004031
14/Dec/2021,"1457100                       ",24,"PIECE          ",804,RQN2112004031
14/Dec/2021,"1406102                       ",3,"BOOKLET        ",804,RQN2112004031
14/Dec/2021,"1225103                       ",1000,"PIECE          ",804,RQN2112004031
14/Dec/2021,"1242102                       ",3,"BOX            ",804,RQN2112004031
14/Dec/2021,"1407101                       ",24,"BOOKLET        ",804,RQN2112004031
14/Dec/2021,"1407100                       ",5,"BOOKLET        ",804,RQN2112004031
14/Dec/2021,"1537100                       ",1,"PIECE          ",804,RQN2112004031
14/Dec/2021,"1408100                       ",50,"BOX            ",804,RQN2112004031
14/Dec/2021,"1460100                       ",12,"PIECE          ",804,RQN2112004031
14/Dec/2021,"1571010                       ",20,"PIECE          ",804,RQN2112004031
14/Dec/2021,"1432100                       ",20,"PIECE          ",804,RQN2112004031
14/Dec/2021,"1441100                       ",1,"BOOKLET        ",804,RQN2112004031
