Date,"Item Code",Quantity,UoM,Division,"Req. No."
29/Jan/2022,"1439101                       ",30,"REAM           ",56,RQN2201004303
29/Jan/2022,"1150100                       ",5000,"SHEET          ",56,RQN2201004303
29/Jan/2022,"1049103                       ",8,"PIECE          ",56,RQN2201004303
29/Jan/2022,"1225103                       ",2000,"PIECE          ",56,RQN2201004303
29/Jan/2022,"1225101                       ",1500,"PIECE          ",56,RQN2201004303
29/Jan/2022,"1139100                       ",1000,"SHEET          ",56,RQN2201004303
29/Jan/2022,"1242102                       ",4,"BOX            ",56,RQN2201004303
29/Jan/2022,"1242100                       ",2,"BOX            ",56,RQN2201004303
29/Jan/2022,"1242104                       ",2,"BOX            ",56,RQN2201004303
29/Jan/2022,"1242101                       ",2,"BOX            ",56,RQN2201004303
29/Jan/2022,"1443100                       ",12,"DOZEN          ",56,RQN2201004303
29/Jan/2022,"1428100                       ",144,"PIECE          ",56,RQN2201004303
29/Jan/2022,"1459100                       ",2,"PIECE          ",56,RQN2201004303
29/Jan/2022,"1467100                       ",20,"PIECE          ",56,RQN2201004303
29/Jan/2022,"1460100                       ",1,"PIECE          ",56,RQN2201004303
29/Jan/2022,"1447100                       ",1,"PIECE          ",56,RQN2201004303
29/Jan/2022,"1457100                       ",12,"PIECE          ",56,RQN2201004303
29/Jan/2022,"1455100                       ",4,"BUNDLE         ",56,RQN2201004303
29/Jan/2022,"1106101                       ",60,"BOOKLET        ",56,RQN2201004303
29/Jan/2022,"1113103                       ",750,"PIECE          ",56,RQN2201004303
29/Jan/2022,"1146100                       ",7,"PIECE          ",56,RQN2201004303
29/Jan/2022,"1433100                       ",7,"PIECE          ",56,RQN2201004303
29/Jan/2022,"1101151                       ",1500,"SHEET          ",56,RQN2201004303
29/Jan/2022,"BIO-000001                    ",70,"PIECE          ",56,RQN2201004303
