Date,"Item Code",Quantity,UoM,Division,"Req. No."
02/Nov/2021,"1439101                       ",100,"REAM           ",60,RQN2111003762
02/Nov/2021,"1455100                       ",6,"BUNDLE         ",60,RQN2111003762
02/Nov/2021,"1242102                       ",5,"BOX            ",60,RQN2111003762
02/Nov/2021,"BIO-000001                    ",100,PEICES,60,RQN2111003762
02/Nov/2021,"1162100                       ",20,"BOOKLET        ",60,RQN2111003762
02/Nov/2021,"1034100                       ",100,"PIECE          ",60,RQN2111003762
02/Nov/2021,"1428100                       ",144,"PIECE          ",60,RQN2111003762
02/Nov/2021,"1426100                       ",24,"PIECE          ",60,RQN2111003762
02/Nov/2021,"1443100                       ",2,"DOZEN          ",60,RQN2111003762
02/Nov/2021,"1457100                       ",24,"PIECE          ",60,RQN2111003762
02/Nov/2021,"1467100                       ",40,"PIECE          ",60,RQN2111003762
02/Nov/2021,"1414100                       ",12,"PEICES        ",60,RQN2111003762
02/Nov/2021,"1113103                       ",1000,"PIECE          ",60,RQN2111003762
02/Nov/2021,"1460100                       ",12,"PIECE          ",60,RQN2111003762
02/Nov/2021,"1433100                       ",5,"PIECE          ",60,RQN2111003762
02/Nov/2021,"1150100                       ",5000,"SHEET          ",60,RQN2111003762
02/Nov/2021,"1101123                       ",20,"BOOKLET        ",60,RQN2111003762
02/Nov/2021,"1101159                       ",100,"PAD            ",60,RQN2111003762
02/Nov/2021,"1101160                       ",100,"PAD            ",60,RQN2111003762
02/Nov/2021,"1166100                       ",1000,"SHEET          ",60,RQN2111003762
02/Nov/2021,"1225103                       ",1000,"PIECE          ",60,RQN2111003762
02/Nov/2021,"1225100                       ",200,"PIECE          ",60,RQN2111003762
