Date,"Item Code",Quantity,UoM,Division,"Req. No."
19/Aug/2021,"1242100                       ",100,"BOX            ",44,RQN2108002266
19/Aug/2021,"1242102                       ",100,"BOX            ",44,RQN2108002266
19/Aug/2021,"1150100                       ",5000,"SHEET          ",44,RQN2108002266
19/Aug/2021,"1439101                       ",30,"REAM           ",44,RQN2108002266
19/Aug/2021,"1457100                       ",12,"PIECE          ",44,RQN2108002266
19/Aug/2021,"1455100                       ",6,"BUNDLE         ",44,RQN2108002266
19/Aug/2021,"1467100                       ",48,"PIECE          ",44,RQN2108002266
19/Aug/2021,"1101139                       ",3000,"SHEET          ",44,RQN2108002266
19/Aug/2021,"1101106                       ",3,"BOOKLET        ",44,RQN2108002266
19/Aug/2021,"1225100                       ",1000,"PIECE          ",44,RQN2108002266
19/Aug/2021,"1225103                       ",500,"PIECE          ",44,RQN2108002266
19/Aug/2021,"1540101                       ",10,"PIECE          ",44,RQN2108002266
19/Aug/2021,"1242101                       ",100,"BOX            ",44,RQN2108002266
19/Aug/2021,"1101117                       ",6000,"SHEET          ",44,RQN2108002266
