Date,"Item Code",Quantity,UoM,Division,"Req. No."
06/Aug/2021,"1034100                       ",140,"PIECE          ",32,RQN210800022
06/Aug/2021,"1049100                       ",4,"EACH           ",32,RQN210800022
06/Aug/2021,"1146100                       ",10,"PIECE          ",32,RQN210800022
06/Aug/2021,"1139100                       ",60,"SHEET          ",32,RQN210800022
06/Aug/2021,"1152101                       ",3,"BOOKLET        ",32,RQN210800022
06/Aug/2021,"1225100                       ",500,"PIECE          ",32,RQN210800022
06/Aug/2021,"1225103                       ",600,"PIECE          ",32,RQN210800022
06/Aug/2021,"1242102                       ",2,"BOX            ",32,RQN210800022
06/Aug/2021,"1225101                       ",500,"PIECE          ",32,RQN210800022
06/Aug/2021,"1407100                       ",10,"BOOKLET        ",32,RQN210800022
06/Aug/2021,"1428100                       ",144,"PIECE          ",32,RQN210800022
06/Aug/2021,"1242100                       ",2,"BOX            ",32,RQN210800022
06/Aug/2021,"1162100                       ",25,"BOOKLET        ",32,RQN210800022
06/Aug/2021,"1426100                       ",40,"PIECE          ",32,RQN210800022
06/Aug/2021,"1443100                       ",2,"DOZEN          ",32,RQN210800022
06/Aug/2021,"1455100                       ",3,"BUNDLE         ",32,RQN210800022
06/Aug/2021,"1447100                       ",2,"PIECE          ",32,RQN210800022
06/Aug/2021,"1467100                       ",40,"PIECE          ",32,RQN210800022
06/Aug/2021,"1439101                       ",60,"REAM           ",32,RQN210800022
06/Aug/2021,"1408100                       ",1,"BOX            ",32,RQN210800022
