Date,"Item Code",Quantity,UoM,Division,"Req. No."
22/Dec/2021,"BIO-000001                    ",140,PIECES,27,RQN2112004067
22/Dec/2021,"1034100                       ",50,"PIECE          ",27,RQN2112004067
22/Dec/2021,"1225103                       ",500,"PIECE          ",27,RQN2112004067
22/Dec/2021,"1225100                       ",250,"PIECE          ",27,RQN2112004067
22/Dec/2021,"1455100                       ",10,"BUNDLE         ",27,RQN2112004067
22/Dec/2021,"1443100                       ",1,"DOZEN          ",27,RQN2112004067
22/Dec/2021,"1407100                       ",5,"BOOKLET        ",27,RQN2112004067
22/Dec/2021,"1101159                       ",2,"PAD            ",27,RQN2112004067
22/Dec/2021,"1101160                       ",7,"PAD            ",27,RQN2112004067
22/Dec/2021,"1166100                       ",500,"SHEET          ",27,RQN2112004067
22/Dec/2021,"1306100                       ",5,"BOOKLET        ",27,RQN2112004067
22/Dec/2021,"1101106                       ",5,"BOOKLET        ",27,RQN2112004067
22/Dec/2021,"1467100                       ",40,"PIECE          ",27,RQN2112004067
22/Dec/2021,"1426100                       ",20,"PIECE          ",27,RQN2112004067
22/Dec/2021,"1457100                       ",12,"PIECE          ",27,RQN2112004067
22/Dec/2021,"1242102                       ",2,"BOX            ",27,RQN2112004067
