Date,"Item Code",Quantity,UoM,Division,"Req. No."
18/Jan/2022,"1025100                       ",1000,"PIECE          ",825,RQN2201004244
18/Jan/2022,"1225103                       ",2000,"PIECE          ",825,RQN2201004244
18/Jan/2022,"1414100                       ",3,"DOZEN          ",825,RQN2201004244
18/Jan/2022,"1034102                       ",100,"PIECE          ",825,RQN2201004244
18/Jan/2022,"1034100                       ",800,"PIECE          ",825,RQN2201004244
18/Jan/2022,"1407100                       ",20,"BOOKLET        ",825,RQN2201004244
18/Jan/2022,"1455100                       ",5,"BUNDLE         ",825,RQN2201004244
18/Jan/2022,"1443100                       ",3,"DOZEN          ",825,RQN2201004244
18/Jan/2022,"1460100                       ",5,"PIECE          ",825,RQN2201004244
18/Jan/2022,"1432100                       ",4,"PIECE          ",825,RQN2201004244
18/Jan/2022,"1510100                       ",2,"PIECE          ",825,RQN2201004244
18/Jan/2022,"1242102                       ",2,"BOX            ",825,RQN2201004244
18/Jan/2022,"1242101                       ",2,"BOX            ",825,RQN2201004244
